timestamp,total,buy,sell,buyRatio,sellRatio
1459472400000,74.9599,23.0905,51.8694,0.308038031,0.691961969
1459468800000,385.6521,29.4522,356.1999,0.076369868,0.923630132
1459465200000,94.1002,33.5237,60.5765,0.356255353,0.643744647
1459461600000,77.9863,34.5192,43.4671,0.44263159,0.55736841
1459458000000,209.9067,151.365,0,0.721106091,0
1459454400000,228.4449,177.5773,50.8676,0.777330989,0.222669011
1459450800000,0,0,0,0,0
1459447200000,327.9005,243.1903,84.7102,0.741658826,0.258341174
1459443600000,562.1555,0,268.8451,0,0.47823974
1459440000000,171.7782,76.0556,95.7226,0.442754669,0.557245331
1459436400000,105.41,12.4951,92.9149,0.118538089,0.881461911
1459432800000,337.5092,150.4198,187.0894,0.445676147,0.554323853
1459429200000,120.0867,100.3423,19.7444,0.835582125,0.164417875
1459425600000,233.9971,109.0009,124.9962,0.465821585,0.534178415
1459422000000,0,0,0,0,0
1459418400000,174.1435,34.922,139.2215,0.200535765,0.799464235
1459414800000,637.5006,66.4538,571.0468,0.104241157,0.895758843
1459411200000,442.4052,377.4155,64.9897,0.85309915,0.14690085
1459407600000,0,0,0,0,0
1459404000000,46.2467,16.6104,29.6363,0.359169411,0.640830589
1459400400000,1365.5506,1219.242,146.3086,0.892857431,0.107142569
1459396800000,63.8125,13.8782,49.9343,0.217484035,0.782515965
1459393200000,83.7123,11.171,72.5413,0.133445145,0.866554855
1459389600000,317.1565,262.4445,54.712,0.827492106,0.172507894
1459386000000,0,0,0,0,0
1459382400000,270.6618,23.5754,247.0864,0.087102798,0.912897202
1459378800000,121.9466,70.9592,50.9874,0.581887482,0.418112518
1459375200000,356.2945,210.7547,145.5398,0.591518252,0.408481748
1459371600000,132.0622,41.8235,90.2387,0.316695466,0.683304534
1459368000000,881.8767,780.6672,101.2095,0.885233956,0.114766044
1459364400000,308.2694,263.6775,44.5919,0.855347628,0.144652372
1459360800000,216.6255,162.3697,54.2558,0.749541028,0.250458972
1459357200000,206.3995,66.8526,139.5469,0.32389904,0.67610096
1459353600000,192.0994,89.1349,102.9645,0.464004052,0.535995948
1459350000000,0,0,0,0,0
1459346400000,2227.3189,335.8733,1891.4456,0.150797131,0.849202869
1459342800000,137.0389,74.2034,62.8355,0.541476909,0.458523091
1459339200000,257.4256,38.4748,218.9508,0.149459883,0.850540117
1459335600000,62.8099,45.6094,17.2005,0.726149859,0.273850141
1459332000000,0,0,0,0,0
1459328400000,249.9945,167.1996,82.7949,0.668813114,0.331186886
1459324800000,849.5824,274.9633,574.6191,0.32364524,0.67635476
1459321200000,782.3797,67.7674,714.6123,0.086617022,0.913382978
1459317600000,70.8564,27.8553,43.0011,0.393123275,0.606876725
1459314000000,84.6467,41.2106,43.4361,0.486854183,0.513145817
1459310400000,213.0079,171.3375,41.6704,0.804371575,0.195628425
1459306800000,127.3192,102.8462,24.473,0.80778233,0.19221767
1459303200000,84.9856,52.6781,32.3075,0.619847362,0.380152638
1459299600000,685.7765,134.2871,551.4894,0.195817588,0.804182412
1459296000000,290.2376,77.2347,213.0029,0.266108526,0.733891474
1459292400000,240.6185,117.1935,123.425,0.487051079,0.512948921
1459288800000,317.3093,288.8513,28.458,0.910314636,0.089685364
1459285200000,303.8009,142.0972,161.7037,0.467731333,0.532268667
1459281600000,314.6645,223.1886,91.4759,0.709290689,0.290709311
1459278000000,240.4328,97.4987,142.9341,0.405513308,0.594486692
1459274400000,1103.7942,293.3037,810.4905,0.265723176,0.734276824
1459270800000,483.4537,287.38,196.0737,0.594431276,0.405568724
1459267200000,1105.9964,156.2605,949.7359,0.141284818,0.858715182
1459263600000,0,0,0,0,0
1459260000000,1244.5856,460.4129,784.1727,0.369932691,0.630067309
1459256400000,9184.1846,2690.8595,6493.3251,0.292988394,0.707011606
1459252800000,3972.419,936.4144,3036.0046,0.23572901,0.76427099
1459249200000,767.8533,284.9195,482.9338,0.371059811,0.628940189
1459245600000,836.068,137.3641,698.7039,0.16429776,0.83570224
1459242000000,76.7113,41.0982,35.6131,0.535751578,0.464248422
1459238400000,169.3403,26.1116,0,0.154196018,0
1459234800000,0,0,0,0,0
1459231200000,363.8451,18.9601,344.885,0.052110362,0.947889638
1459227600000,68.5228,13.8025,54.7203,0.201429305,0.798570695
1459224000000,113.0052,71.4781,41.5271,0.63252045,0.36747955
1459220400000,155.7222,116.1259,39.5963,0.745724759,0.254275241
1459216800000,454.1813,299.8133,154.368,0.660118107,0.339881893
1459213200000,430.3499,32.6014,397.7485,0.075755565,0.924244435
1459209600000,298.2349,141.4968,156.7381,0.474447491,0.525552509
1459206000000,502.6549,277.6572,224.9977,0.552381365,0.447618635
1459202400000,0,0,0,0,0
1459198800000,312.1104,204.0118,108.0986,0.653652682,0.346347318
1459195200000,251.7533,88.2113,163.542,0.35038786,0.64961214
1459191600000,276.7473,82.6476,194.0997,0.298639228,0.701360772
1459188000000,433.203,0,116.3114,0,0.268491677
1459184400000,584.3837,254.6846,329.6991,0.435817426,0.564182574
1459180800000,752.1945,132.7732,619.4213,0.176514452,0.823485548
1459177200000,544.621,321.1764,223.4446,0.589724597,0.410275403
1459173600000,241.7686,90.7391,151.0295,0.375313833,0.624686167
1459170000000,1274.7335,298.024,976.7095,0.233793181,0.766206819
1459166400000,260.6871,157.326,103.3611,0.603505122,0.396494878
1459162800000,115.5182,50.7144,64.8038,0.439016536,0.560983464
1459159200000,78.2552,30.6693,47.5859,0.391913892,0.608086108
1459155600000,207.0571,88.2556,118.8015,0.42623798,0.57376202
1459152000000,299.2822,62.7894,236.4928,0.209799981,0.790200019
1459148400000,515.113,39.0571,476.0559,0.075822392,0.924177608
1459144800000,425.9421,359.0108,66.9313,0.842862915,0.157137085
1459141200000,414.0203,276.1124,137.9079,0.666905463,0.333094537
1459137600000,201.2337,73.3109,127.9228,0.364307271,0.635692729
1459134000000,328.8537,79.8174,249.0363,0.242714009,0.757285991
1459130400000,288.0217,88.8192,199.2025,0.308376765,0.691623235
1459126800000,460.0251,97.0803,362.9448,0.211032615,0.788967385
1459123200000,403.5455,321.698,81.8475,0.797179005,0.202820995
1459119600000,1204.9581,415.5527,789.4054,0.344869004,0.655130996
1459116000000,2498.2888,1464.5438,1033.745,0.586218775,0.413781225
1459112400000,849.9804,151.2986,698.6818,0.178002457,0.821997543
1459108800000,1116.4468,468.0401,648.4067,0.419222931,0.580777069
1459105200000,338.585,185.6067,152.9783,0.548183469,0.451816531
1459101600000,1156.8482,457.1771,699.6711,0.395191953,0.604808047
1459098000000,5819.5109,3086.1564,2733.3545,0.530311989,0.469688011
1459094400000,6863.9621,0,901.9725,0,0.131406976
1459090800000,195.3996,168.3827,27.0169,0.861735131,0.138264869
1459087200000,52.6314,26.6995,25.9319,0.507292225,0.492707775
1459083600000,378.4723,354.8885,23.5838,0.937686853,0.062313147
1459080000000,110.7444,65.8084,44.936,0.594236819,0.405763181
1459076400000,130.6834,121.2738,9.4096,0.927996976,0.072003024
1459072800000,602.4684,396.9722,205.4962,0.658909579,0.341090421
1459069200000,138.4061,29.5431,108.863,0.213452297,0.786547703
1459065600000,220.3119,161.4192,58.8927,0.732684889,0.267315111
1459062000000,109.2321,12.9863,96.2458,0.118887214,0.881112786
1459058400000,1.5671,0.489,1.0781,0.31204135,0.68795865
1459054800000,53.5699,40.8741,12.6958,0.763004971,0.236995029
1459051200000,36.4697,12.1436,24.3261,0.332977787,0.667022213
1459047600000,43.5419,20.6881,22.8538,0.475130851,0.524869149
1459044000000,15.897,8.3511,7.5459,0.525325533,0.474674467
1459040400000,69.2343,51.7546,17.4797,0.747528321,0.252471679
1459036800000,143.3202,71.5575,71.7627,0.49928412,0.50071588
1459033200000,100.0371,83.1001,16.937,0.830692813,0.169307187
1459029600000,317.3166,44.6796,272.637,0.140804484,0.859195516
1459026000000,104.6601,57.4098,47.2503,0.548535688,0.451464312
1459022400000,0,0,0,0,0
1459018800000,81.4073,30.5375,50.8698,0.375119922,0.624880078
1459015200000,112.1523,82.6053,29.547,0.736545751,0.263454249
1459011600000,0,0,0,0,0
1459008000000,118.0212,65.1102,52.911,0.55168224,0.44831776
1459004400000,879.1946,44.4769,834.7177,0.050588232,0.949411768
1459000800000,0,0,0,0,0
1458997200000,132.3249,100.8306,31.4943,0.761992641,0.238007359
1458993600000,73.9561,24.1724,49.7837,0.326847954,0.673152046
1458990000000,2.2607,2.0827,0.178,0.921263326,0.078736674
1458986400000,498.1913,72.683,425.5083,0.145893756,0.854106244
1458982800000,0,0,0,0,0
1458979200000,0,0,0,0,0
1458975600000,115.2481,37.8785,77.3696,0.328669193,0.671330807
1458972000000,46.1823,8.3644,37.8179,0.181117008,0.818882992
1458968400000,50.9472,13.4362,37.511,0.263727938,0.736272062
1458964800000,44.8195,19.0383,25.7812,0.424777162,0.575222838
1458961200000,674.5613,572.1132,102.4481,0.84812633,0.15187367
1458957600000,782.7005,675.2017,107.4988,0.862656533,0.137343467
1458954000000,326.3927,266.3757,60.017,0.816120275,0.183879725
1458950400000,89.6125,35.861,53.7515,0.400178547,0.599821453
1458946800000,93.5067,76.5913,16.9154,0.819099594,0.180900406
1458943200000,99.8926,23.4167,76.4759,0.234418766,0.765581234
1458939600000,229.4414,64.4939,164.9475,0.281090945,0.718909055
1458936000000,90.7322,53.3872,37.345,0.588404117,0.411595883
1458932400000,198.1735,128.7808,69.3927,0.649838651,0.350161349
1458928800000,71.8112,41.5443,30.2669,0.578521178,0.421478822
1458925200000,96.5477,78.715,17.8327,0.81529648,0.18470352
1458921600000,92.3576,37.968,54.3896,0.411097733,0.588902267
1458918000000,126.8375,110.3426,16.4949,0.869952498,0.130047502
1458914400000,88.6356,53.326,35.3096,0.60163185,0.39836815
1458910800000,245.9838,206.5187,39.4651,0.839562199,0.160437801
1458907200000,199.2512,135.9014,63.3498,0.682060635,0.317939365
1458903600000,74.7628,15.942,58.8208,0.213234389,0.786765611
1458900000000,27.8025,17.6104,10.1921,0.633410665,0.366589335
1458896400000,89.5685,25.7203,63.8482,0.287157874,0.712842126
1458892800000,285.5355,255.203,30.3325,0.893769776,0.106230224
1458889200000,0,0,0,0,0
1458885600000,66.5419,23.0182,43.5237,0.34592039,0.65407961
1458882000000,55.6182,18.3383,37.2799,0.32971761,0.67028239
1458878400000,32.5006,24.3725,8.1281,0.749909232,0.250090768
1458874800000,90.9733,49.9029,41.0704,0.548544463,0.451455537
1458871200000,319.1697,240.6124,78.5573,0.753869807,0.246130193
1458867600000,895.6243,77.7528,817.8715,0.08681408,0.91318592
1458864000000,133.8662,89.5676,44.2986,0.66908301,0.33091699
1458860400000,193.6248,12.6539,180.9709,0.065352682,0.934647318
1458856800000,189.0923,63.6915,125.4008,0.33682757,0.66317243
1458853200000,260.0745,99.8215,160.253,0.383818867,0.616181133
1458849600000,301.8861,52.4984,249.3877,0.173901349,0.826098651
1458846000000,426.382,116.9505,309.4315,0.274285734,0.725714266
1458842400000,97.2639,73.8117,23.4522,0.758880736,0.241119264
1458838800000,243.522,170.5778,72.9442,0.70046156,0.29953844
1458835200000,536.8311,93.0429,443.7882,0.173318759,0.826681241
1458831600000,181.9211,94.88,87.0411,0.52154478,0.47845522
1458828000000,962.5121,783.2858,179.2263,0.813793198,0.186206802
1458824400000,330.9969,177.8629,153.134,0.537355184,0.462644816
1458820800000,207.6546,71.0877,136.5669,0.342336264,0.657663736
1458817200000,394.8348,60.2616,334.5732,0.152624845,0.847375155
1458813600000,344.2141,284.402,59.8121,0.826235764,0.173764236
1458810000000,536.7098,155.0612,381.6486,0.288910693,0.711089307
1458806400000,386.5961,13.0298,373.5663,0.03370391,0.96629609
1458802800000,171.7399,93.0276,78.7123,0.541677269,0.458322731
1458799200000,226.3857,51.5185,174.8672,0.227569586,0.772430414
1458795600000,345.0805,98.1502,246.9303,0.284426967,0.715573033
1458792000000,307.0011,102.1077,204.8934,0.33259718,0.66740282
1458788400000,377.5804,42.3477,335.2327,0.112155451,0.887844549
1458784800000,282.575,229.8522,52.7228,0.813420154,0.186579846
1458781200000,121.3272,34.8763,86.4509,0.287456564,0.712543436
1458777600000,604.2719,115.213,489.0589,0.19066417,0.80933583
1458774000000,75.1987,33.7455,41.4532,0.448751109,0.551248891
1458770400000,356.8759,257.8891,98.9868,0.722629631,0.277370369
1458766800000,645.3375,481.0734,164.2641,0.745460166,0.254539834
1458763200000,390.1237,143.4657,246.658,0.367744128,0.632255872
1458759600000,90.8622,44.6439,46.2183,0.491336331,0.508663669
1458756000000,449.3702,400.3631,49.0071,0.890942702,0.109057298
1458752400000,996.086,772.9953,223.0907,0.776032692,0.223967308
1458748800000,341.6636,221.3397,120.3239,0.647829327,0.352170673
1458745200000,217.5324,54.0622,163.4702,0.248524817,0.751475183
1458741600000,278.031,94.0096,184.0214,0.338126324,0.661873676
1458738000000,279.7548,145.3886,134.3662,0.519700109,0.480299891
1458734400000,236.878,142.3391,94.5389,0.600896242,0.399103758
1458730800000,337.3167,41.8239,295.4928,0.123990007,0.876009993
1458727200000,83.133,33.3199,49.8131,0.400802329,0.599197671
1458723600000,142.6479,13.082,129.5659,0.091708325,0.908291675
1458720000000,0,0,0,0,0
1458716400000,89.7603,21.3496,68.4107,0.237851255,0.762148745
1458712800000,410.3502,113.329,297.0212,0.2761763,0.7238237
1458709200000,231.4349,48.4455,182.9894,0.209326683,0.790673317
1458705600000,150.943,34.8027,116.1403,0.230568493,0.769431507
1458702000000,342.5124,239.7808,102.7316,0.700064582,0.299935418
1458698400000,137.9762,73.2113,64.7649,0.530608177,0.469391823
1458694800000,66.4099,26.8212,39.5887,0.403873519,0.596126481
1458691200000,294.0664,168.6951,125.3713,0.573663295,0.426336705
1458687600000,72.6671,42.3257,30.3414,0.582460288,0.417539712
1458684000000,100.2157,25.7657,74.45,0.25710243,0.74289757
1458680400000,313.5645,181.3781,132.1864,0.578439524,0.421560476
1458676800000,169.3335,89.462,79.8715,0.528318378,0.471681622
1458673200000,470.2757,382.2993,87.9764,0.812925907,0.187074093
1458669600000,142.2401,82.5915,59.6486,0.580648495,0.419351505
1458666000000,232.5835,136.9588,95.6247,0.588858625,0.411141375
1458662400000,149.7843,90.6121,59.1722,0.604950586,0.395049414
1458658800000,328.8981,174.815,154.0831,0.531517209,0.468482791
1458655200000,133.1356,118.1731,14.9625,0.887614582,0.112385418
1458651600000,135.3987,68.803,66.5957,0.508151112,0.491848888
1458648000000,771.1487,386.7039,384.4448,0.501464763,0.498535237
1458644400000,402.7488,334.7695,67.9793,0.831211663,0.168788337
1458640800000,207.6043,29.0732,178.5311,0.140041415,0.859958585
1458637200000,78.5385,16.1785,62.36,0.205994512,0.794005488
1458633600000,142.325,80.5105,61.8145,0.56568066,0.43431934
1458630000000,388.1467,196.6638,191.4829,0.506673894,0.493326106
1458626400000,1370.3415,544.9372,825.4043,0.397665254,0.602334746
1458622800000,2743.6585,1704.3631,1039.2954,0.621200889,0.378799111
1458619200000,254.5051,124.1941,130.311,0.487982756,0.512017244
1458615600000,857.4527,743.9007,113.552,0.867570538,0.132429462
1458612000000,266.8759,57.4177,209.4582,0.215147565,0.784852435
1458608400000,170.5999,74.9432,95.6567,0.439292168,0.560707832
1458604800000,175.3143,127.6913,47.623,0.728356443,0.271643557
1458601200000,73.5122,21.9554,51.5568,0.298663351,0.701336649
1458597600000,116.327,96.0041,20.3229,0.825295073,0.174704927
1458594000000,261.9946,120.7375,141.2571,0.460839651,0.539160349
1458590400000,207.8254,89.7917,118.0337,0.432053541,0.567946459
1458586800000,907.206,488.3767,418.8293,0.538330545,0.461669455
1458583200000,765.4163,308.8884,456.5279,0.403556078,0.596443922
1458579600000,622.6185,90.0776,532.5409,0.144675431,0.855324569
1458576000000,775.0106,564.1142,210.8964,0.727879335,0.272120665
1458572400000,228.3303,127.0463,101.284,0.556414545,0.443585455
1458568800000,0,0,0,0,0
1458565200000,177.436,140.037,37.399,0.789225411,0.210774589
1458561600000,251.2876,106.2356,145.052,0.422764991,0.577235009
1458558000000,205.4098,87.6414,117.7684,0.426666108,0.573333892
1458554400000,75.3495,30.6632,44.6863,0.406946297,0.593053703
1458550800000,99.2652,30.8683,68.3969,0.310967993,0.689032007
1458547200000,100.6219,45.1763,55.4456,0.44897085,0.55102915
1458543600000,371.0889,326.5178,44.5711,0.879891045,0.120108955
1458540000000,195.3772,34.3036,161.0736,0.17557627,0.82442373
1458536400000,650.8237,124.6947,526.129,0.191595205,0.808404795
1458532800000,300.4062,95.5131,204.8931,0.3179465,0.6820535
1458529200000,439.5224,72.4284,367.094,0.164788871,0.835211129
1458525600000,255.5611,37.8505,217.7106,0.148107439,0.851892561
1458522000000,251.432,39.8637,211.5683,0.158546645,0.841453355
1458518400000,367.2585,49.746,317.5125,0.135452277,0.864547723
1458514800000,117.588,47.4855,70.1025,0.403829472,0.596170528
1458511200000,77.8114,24.0849,53.7265,0.309529195,0.690470805
1458507600000,266.4695,79.4734,186.9961,0.298245765,0.701754235
1458504000000,270.9181,179.8835,91.0346,0.663977416,0.336022584
1458500400000,259.1647,80.5019,178.6628,0.310620621,0.689379379
1458496800000,176.1912,42.0325,134.1587,0.238561858,0.761438142
1458493200000,263.5458,31.7341,231.8117,0.120412088,0.879587912
1458489600000,99.168,14.7354,84.4326,0.148590271,0.851409729
1458486000000,229.1057,193.9282,35.1775,0.846457334,0.153542666
1458482400000,221.1873,139.9334,81.2539,0.63264663,0.36735337
1458478800000,39.5578,12.4498,27.108,0.314724277,0.685275723
1458475200000,261.3733,144.4835,116.8898,0.552785996,0.447214004
1458471600000,0,0,0,0,0
1458468000000,99.6895,48.2962,51.3933,0.484466268,0.515533732
1458464400000,171.8186,142.5151,29.3035,0.829450944,0.170549056
1458460800000,137.6848,111.8144,25.8704,0.812104168,0.187895832
1458457200000,37.0201,15.7214,21.2987,0.424672003,0.575327997
1458453600000,176.6795,73.7249,102.9546,0.417280443,0.582719557
1458450000000,155.0043,69.3907,85.6136,0.447669516,0.552330484
1458446400000,242.6451,27.2974,215.3477,0.112499284,0.887500716
1458442800000,296.2943,165.2352,131.0591,0.557672557,0.442327443
1458439200000,1249.478,1091.954,157.524,0.873928152,0.126071848
1458435600000,388.3235,131.5153,256.8082,0.338674584,0.661325416
1458432000000,1549.8894,1487.6347,62.2547,0.959832811,0.040167189
1458428400000,152.8844,123.2264,29.658,0.806010293,0.193989707
1458424800000,355.1405,283.6537,71.4868,0.798708399,0.201291601
1458421200000,469.605,128.875,340.73,0.274432768,0.725567232
1458417600000,306.0346,211.0611,94.9735,0.689664175,0.310335825
1458414000000,568.0096,126.3156,441.694,0.222382861,0.777617139
1458410400000,218.7364,111.5068,107.2296,0.509777065,0.490222935
1458406800000,679.0687,165.8465,513.2222,0.244226394,0.755773606
1458403200000,132.1728,77.464,54.7088,0.586081251,0.413918749
1458399600000,293.1413,109.6389,183.5024,0.374013829,0.625986171
1458396000000,312.466,234.1677,78.2983,0.749418177,0.250581823
1458392400000,605.2908,122.2731,483.0177,0.202007201,0.797992799
1458388800000,70.2886,21.6655,48.6231,0.308236329,0.691763671
1458385200000,81.7713,51.2364,30.5349,0.626581698,0.373418302
1458381600000,65.2454,27.1355,38.1099,0.415899052,0.584100948
1458378000000,405.5221,315.8066,89.7155,0.778765448,0.221234552
1458374400000,369.2241,213.1496,156.0745,0.577290594,0.422709406
1458370800000,118.013,74.3198,43.6932,0.629759433,0.370240567
1458367200000,121.5772,88.2551,33.3221,0.725918182,0.274081818
1458363600000,802.3532,232.1943,570.1589,0.28939163,0.71060837
1458360000000,192.7511,33.1022,159.6489,0.171735466,0.828264534
1458356400000,96.4351,74.2874,22.1477,0.770335697,0.229664303
1458352800000,211.1069,74.1241,136.9828,0.351121162,0.648878838
1458349200000,777.296,566.5468,210.7492,0.728868796,0.271131204
1458345600000,492.2875,177.8718,314.4157,0.361316913,0.638683087
1458342000000,510.0365,331.9567,178.0798,0.65084891,0.34915109
1458338400000,417.9919,336.6916,81.3003,0.805497906,0.194502094
1458334800000,1295.091,741.8629,553.2281,0.572826852,0.427173148
1458331200000,2592.7098,686.2084,1906.5014,0.264668418,0.735331582
1458327600000,1143.6828,419.6928,723.99,0.366966085,0.633033915
1458324000000,1375.5492,507.3134,868.2358,0.368807891,0.631192109
1458320400000,1329.7381,711.8952,617.8429,0.535364971,0.464635029
1458316800000,3760.0685,1902.9964,1857.0721,0.506106844,0.493893156
1458313200000,2529.6334,339.2695,2190.3639,0.13411805,0.86588195
1458309600000,434.3318,338.4995,95.8323,0.779356934,0.220643066
1458306000000,545.1489,224.4463,320.7026,0.411715588,0.588284412
1458302400000,560.1319,68.2035,491.9284,0.121763285,0.878236715
1458298800000,199.6828,124.0702,75.6126,0.62133644,0.37866356
1458295200000,51.7315,38.1991,13.5324,0.738410833,0.261589167
1458291600000,134.4959,10.7542,123.7417,0.079959315,0.920040685
1458288000000,111.7347,70.6471,41.0876,0.632275381,0.367724619
1458284400000,1045.9237,472.1334,573.7903,0.451403291,0.548596709
1458280800000,575.6364,122.4903,453.1461,0.212791095,0.787208905
1458277200000,215.4057,17.3796,198.0261,0.080683102,0.919316898
1458273600000,136.3688,34.9634,101.4054,0.256388558,0.743611442
1458270000000,1005.6408,296.2518,709.389,0.294590076,0.705409924
1458266400000,439.727,372.477,67.25,0.847064201,0.152935799
1458262800000,188.1162,12.4908,175.6254,0.066399385,0.933600615
1458259200000,93.922,64.8479,29.0741,0.690444198,0.309555802
1458255600000,162.8898,121.1106,41.7792,0.743512485,0.256487515
1458252000000,579.061,171.1709,407.8901,0.295600809,0.704399191
1458248400000,197.6591,20.1764,177.4827,0.102076757,0.897923243
1458244800000,164.525,85.5414,78.9836,0.519929494,0.480070506
1458241200000,218.8903,143.1487,75.7416,0.653974617,0.346025383
1458237600000,1393.33,989.8457,403.4843,0.710417274,0.289582726
1458234000000,358.6944,112.4715,246.2229,0.313558004,0.686441996
1458230400000,139.8088,38.3585,101.4503,0.274363989,0.725636011
1458226800000,341.39,275.5997,65.7903,0.807286974,0.192713026
1458223200000,228.314,141.9205,86.3935,0.621602267,0.378397733
1458219600000,635.854,437.8438,198.0102,0.688591721,0.311408279
1458216000000,762.1978,288.6364,473.5614,0.378689626,0.621310374
1458212400000,341.3705,291.4633,49.9072,0.853803419,0.146196581
1458208800000,201.7925,155.5079,46.2846,0.770632704,0.229367296
1458205200000,269.1452,98.5976,170.5476,0.366336089,0.633663911
1458201600000,423.8026,235.8324,187.9702,0.556467563,0.443532437
1458198000000,160.6637,25.7203,134.9434,0.160087811,0.839912189
1458194400000,321.9611,148.2568,173.7043,0.460480474,0.539519526
1458190800000,483.165,426.1852,56.9798,0.882069686,0.117930314
1458187200000,379.8401,273.8649,105.9752,0.721000495,0.278999505
1458183600000,51.5168,15.6378,35.879,0.303547581,0.696452419
1458180000000,207.0982,75.2795,131.8187,0.363496641,0.636503359
1458176400000,191.9262,81.8962,110.03,0.426706724,0.573293276
1458172800000,250.8062,162.8208,87.9854,0.649189693,0.350810307
1458169200000,212.4595,126.3978,86.0617,0.594926562,0.405073438
1458165600000,382.5381,110.5984,271.9397,0.289117345,0.710882655
1458162000000,494.9205,352.8271,142.0934,0.712896516,0.287103484
1458158400000,399.4429,326.3749,73.068,0.817075232,0.182924768
1458154800000,392.1808,82.5273,309.6535,0.21043177,0.78956823
1458151200000,269.4272,161.1723,108.2549,0.598203522,0.401796478
1458147600000,158.3063,92.9001,65.4062,0.586837668,0.413162332
1458144000000,173.0446,56.837,116.2076,0.328452896,0.671547104
1458140400000,119.58,74.07,45.51,0.619417963,0.380582037
1458136800000,306.3182,85.823,220.4952,0.280175974,0.719824026
1458133200000,265.4999,175.0928,90.4071,0.659483488,0.340516512
1458129600000,331.2455,194.3095,136.936,0.586602686,0.413397314
1458126000000,798.8967,555.8824,243.0143,0.695812613,0.304187387
1458122400000,75.3119,56.2874,19.0245,0.747390519,0.252609481
1458118800000,125.8696,31.7248,94.1448,0.252044974,0.747955026
1458115200000,219.5104,20.7131,198.7973,0.094360449,0.905639551
1458111600000,68.7658,25.5664,43.1994,0.371789465,0.628210535
1458108000000,287.2669,50.2534,237.0135,0.17493627,0.82506373
1458104400000,100.6345,10.5399,90.0946,0.10473446,0.89526554
1458100800000,183.0876,88.8746,94.213,0.485421186,0.514578814
1458097200000,471.8445,46.4691,425.3754,0.098483928,0.901516072
1458093600000,462.249,174.3707,287.8783,0.377222449,0.622777551
1458090000000,517.5015,356.998,160.5035,0.689849208,0.310150792
1458086400000,131.4611,114.7561,16.705,0.872928189,0.127071811
1458082800000,65.4904,28.976,36.5144,0.442446527,0.557553473
1458079200000,213.0706,151.2824,61.7882,0.710010673,0.289989327
1458075600000,225.1948,83.7404,141.4544,0.37185761,0.62814239
1458072000000,323.6171,260.7347,62.8824,0.805688884,0.194311116
1458068400000,387.0628,275.5787,111.4841,0.711974129,0.288025871
1458064800000,326.5932,103.33,223.2632,0.316387481,0.683612519
1458061200000,1021.3057,875.1373,146.1684,0.856880854,0.143119146
1458057600000,435.5536,307.6003,127.9533,0.706228349,0.293771651
1458054000000,614.8055,161.1554,453.6501,0.2621242,0.7378758
1458050400000,173.0317,94.7363,78.2954,0.547508347,0.452491653
1458046800000,330.2542,209.6391,120.6151,0.634781026,0.365218974
1458043200000,122.8894,51.1022,71.7872,0.415838958,0.584161042
1458039600000,205.1124,106.6708,98.4416,0.520060221,0.479939779
1458036000000,548.633,45.1392,503.4938,0.082275765,0.917724235
1458032400000,630.7117,99.9773,530.7344,0.158515055,0.841484945
1458028800000,156.1031,50.6987,105.4044,0.324777022,0.675222978
1458025200000,240.8098,91.6823,149.1275,0.380724954,0.619275046
1458021600000,225.0981,87.9052,137.1929,0.390519511,0.609480489
1458018000000,454.0222,302.0814,151.9408,0.665344999,0.334655001
1458014400000,431.5252,292.8309,138.6943,0.678595132,0.321404868
1458010800000,519.6677,167.7306,351.9371,0.322765105,0.677234895
1458007200000,1399.277,1091.9127,307.3643,0.780340633,0.219659367
1458003600000,450.8178,124.9995,325.8183,0.27727277,0.72272723
1458000000000,396.3986,246.9351,149.4635,0.622946448,0.377053552
1457996400000,168.8918,102.8682,66.0236,0.609077528,0.390922472
1457992800000,78.552,22.1745,56.3775,0.282290712,0.717709288
1457989200000,110.9972,34.6286,76.3686,0.311977239,0.688022761
1457985600000,301.7522,185.9299,115.8223,0.616167504,0.383832496
1457982000000,225.6168,188.81,36.8068,0.836861439,0.163138561
1457978400000,527.283,213.3391,313.9439,0.404600755,0.595399245
1457974800000,115.8369,42.0598,73.7771,0.363095007,0.636904993
1457971200000,357.0609,89.7556,267.3053,0.251373365,0.748626635
1457967600000,168.6678,82.318,86.3498,0.488048104,0.511951896
1457964000000,267.9971,90.932,177.0651,0.339302179,0.660697821
1457960400000,474.2101,320.1594,154.0507,0.675142516,0.324857484
1457956800000,245.7654,48.4395,197.3259,0.197096499,0.802903501
1457953200000,64.0917,10.9096,53.1821,0.170218609,0.829781391
1457949600000,138.2282,94.5992,43.629,0.68436976,0.31563024
1457946000000,60.4543,13.5433,46.911,0.224025421,0.775974579
1457942400000,275.8307,37.7456,238.0851,0.136843361,0.863156639
1457938800000,486.8056,370.6779,116.1277,0.76144954,0.23855046
1457935200000,932.6112,772.2846,160.3266,0.82808849,0.17191151
1457931600000,95.0423,64.1709,30.8714,0.675182524,0.324817476
1457928000000,905.5067,267.1445,638.3622,0.295022113,0.704977887
1457924400000,2082.7471,1998.0563,84.6908,0.959336974,0.040663026
1457920800000,66.1904,46.9344,19.256,0.70908168,0.29091832
1457917200000,663.8933,347.0601,316.8332,0.522764878,0.477235122
1457913600000,252.5111,27.3441,225.167,0.108288705,0.891711295
1457910000000,230.1431,75.9714,154.1717,0.330105052,0.669894948
1457906400000,476.204,186.3551,289.8489,0.391334596,0.608665404
