timestamp,amount
1479078000000,-2705.9694018
1479081600000,-2700.749711384
1479085200000,-2700.1080857848
1479088800000,-2707.31659832
1479092400000,-2703.8374546497
1479096000000,-2696.7999402177
1479099600000,-2698.497796747
1479103200000,-2699.25698069
1479106800000,-2704.28073821
1479110400000,-2706.3237365433
1479114000000,-2697.2849890787
1479117600000,-2695.930335947
1479121200000,-2688.1172928585
1479124800000,-2651.3145930627
1479128400000,-2654.1343439072
1479132000000,-2669.5429974167
1479135600000,-2669.1661340537
1479139200000,-2710.2344104475
1479142800000,-2706.0580440218
1479146400000,-2692.7568036017
1479150000000,-2693.1812221678
1479153600000,-2713.7428391672
1479157200000,-2718.450815848
1479160800000,-2728.1616635785
1479164400000,-2722.9411187272
1479168000000,-2731.4856806438
1479171600000,-2746.3824546412
1479175200000,-2717.7592597608
1479178800000,-2725.640001239
1479182400000,-2750.4072921867
1479186000000,-2750.4049321867
1479189600000,-2758.869581312
1479193200000,-2139.9796595508
1479196800000,-1707.8790465643
1479200400000,-1697.434743132
1479204000000,-1678.4601124183
1479207600000,-1672.0438027233
1479211200000,-1655.078209572
1479214800000,-1660.5213864382
1479218400000,-1673.4062943758
1479222000000,-1674.8855349533
1479225600000,-1672.5194750343
1479229200000,-1495.4603759858
1479232800000,-1427.1913574265
1479236400000,-1421.0497708268
1479240000000,-1431.6656896233
1479243600000,-1434.569434113
1479247200000,-1449.8921290867
1479250800000,-1458.0202444807
1479254400000,-1464.8382580587
1479258000000,-1465.1521172402
1479261600000,-1453.4160096833
1479265200000,-1430.4690916547
1479268800000,-1471.708090807
1479272400000,-1478.66655377
1479276000000,-1500.7594497715
1479279600000,-1526.2623642795
1479283200000,-1520.2876819053
1479286800000,-1500.877341134
1479290400000,-1499.2367096757
1479294000000,-1501.8223536968
1479297600000,-1556.6573843012
1479301200000,-1636.181839329
1479304800000,-1978.6458995852
1479308400000,-2153.7751629258
1479312000000,-2406.122460053
1479315600000,-2499.3894952038
1479319200000,-2471.3084660522
1479322800000,-2459.423385526
1479326400000,-2475.1953489563
1479330000000,-2505.4878804385
1479333600000,-2485.1965980837
1479337200000,-2413.373179458
1479340800000,-2466.4548929947
1479344400000,-2538.975444204
1479348000000,-2724.2235781353
1479351600000,-2843.5820648602
1479355200000,-2828.315067071
1479358800000,-2720.300980658
1479362400000,-2668.510817355
1479366000000,-2687.531109663
1479369600000,-2690.0340075217
1479373200000,-2646.7825142647
1479376800000,-2605.54793838
1479380400000,-2471.559730247
1479384000000,-2349.2059919455
1479387600000,-2197.8690717177
1479391200000,-2046.6445332975
1479394800000,-1907.7203339093
1479398400000,-1894.3895252775
1479402000000,-1921.8192203222
1479405600000,-1930.6351081967
1479409200000,-1936.7231012153
1479412800000,-1931.6230747433
1479416400000,-1940.812804089
1479420000000,-1972.178478702
1479423600000,-1996.4914637148
1479427200000,-2022.6558610057
1479430800000,-2061.7342029302
1479434400000,-2053.911488629
1479438000000,-2059.170379721
1479441600000,-2076.4007548112
1479445200000,-2076.1033764768
1479448800000,-2079.48958655
1479452400000,-2084.3869476273
1479456000000,-2094.8992861892
1479459600000,-1988.2124498743
1479463200000,-1740.6348195123
1479466800000,-1782.6337711167
1479470400000,-1769.546447918
1479474000000,-1768.3777144038
1479477600000,-1778.2222623298
1479481200000,-1777.6672303252
1479484800000,-1779.4836491467
1479488400000,-1783.7550579993
1479492000000,-1745.76335262
1479495600000,-1733.7276268557
1479499200000,-1763.2535467633
1479502800000,-1828.2050064952
1479506400000,-1856.5741532888
1479510000000,-1823.7789532383
1479513600000,-1785.8077510893
1479517200000,-1714.7778558753
1479520800000,-1707.18809113
1479524400000,-1699.5673449032
1479528000000,-1652.1485829668
1479531600000,-1636.8535409808
1479535200000,-1631.769439489
1479538800000,-1567.1712138347
1479542400000,-1486.4153781588
1479546000000,-1451.2097440287
1479549600000,-1462.4216262933
1479553200000,-1482.5164033402
1479556800000,-1486.0302288572
1479560400000,-1496.9260420233
1479564000000,-1504.29070004
1479567600000,-1505.5894696867
1479571200000,-1505.3806791678
1479574800000,-1493.320767267
1479578400000,-1493.6087978305
1479582000000,-1501.29759305
1479585600000,-1490.1274372345
1479589200000,-1489.2418251372
1479592800000,-1494.2919688627
1479596400000,-1491.7054691688
1479600000000,-1499.55436873
1479603600000,-1500.0694349083
1479607200000,-1491.1702286213
1479610800000,-1491.5897411933
1479614400000,-1493.5180745267
1479618000000,-1479.9018345507
1479621600000,-1476.045314235
1479625200000,-1475.355453967
1479628800000,-1474.37392098
1479632400000,-1471.7902883437
1479636000000,-1475.215604238
1479639600000,-1531.1047027435
1479643200000,-1567.8175326465
1479646800000,-1514.9287273983
1479650400000,-1444.4512592897
1479654000000,-1421.4531033192
1479657600000,-1422.5593401622
1479661200000,-1420.897145107
1479664800000,-1480.6216559962
1479668400000,-1401.7116235535
1479672000000,-1334.5101116672
1479675600000,-1332.1446116683
1479679200000,-1427.3175886387
1479682800000,-1452.4044900367
1479686400000,-1434.7515997342
1479690000000,-1432.600657702
1479693600000,-1436.5576673673
1479697200000,-1438.7805030767
1479700800000,-1444.2553916968
1479704400000,-1495.012951349
1479708000000,-1593.31489464
1479711600000,-1718.5815107025
1479715200000,-1727.7644645702
1479718800000,-1717.7176920623
1479722400000,-1696.8343053172
1479726000000,-1669.9763809977
1479729600000,-1659.9705921595
1479733200000,-1674.6650247838
1479736800000,-1677.7871931932
1479740400000,-1676.887073519
1479744000000,-1671.980707231
1479747600000,-1677.7149626747
1479751200000,-1698.4635517525
1479754800000,-1763.6359843152
1479758400000,-1767.5522604777
1479762000000,-1769.1350405417
1479765600000,-1808.8348299213
1479769200000,-1889.3344016172
1479772800000,-1894.5682724025
1479776400000,-1900.7197095108
1479780000000,-1900.0695457755
1479783600000,-1899.303684636
1479787200000,-1900.2236229803
1479790800000,-1902.9918177513
1479794400000,-1902.9566654233
1479798000000,-1930.7393018078
1479801600000,-1948.105071719
1479805200000,-1949.0747291942
1479808800000,-1920.2809576278
1479812400000,-1903.0884975737
1479816000000,-1885.5327449905
1479819600000,-1884.5117659767
1479823200000,-1740.0737294453
1479826800000,-1598.290112499
1479830400000,-1567.6481771933
1479834000000,-1570.0466653138
1479837600000,-1579.433420997
1479841200000,-1551.4652476493
1479844800000,-1506.7501957833
1479848400000,-1474.22267762
1479852000000,-1461.5709568877
1479855600000,-1443.4195475123
1479859200000,-1439.5618036772
1479862800000,-1417.9005802335
1479866400000,-1427.2766722
1479870000000,-1429.2651722
1479873600000,-1429.2006722
1479877200000,-1422.627645938
1479880800000,-1412.60667531
1479884400000,-1408.74312795
1479888000000,-1426.2000402582
1479891600000,-1442.3828909947
1479895200000,-1446.1291194387
1479898800000,-1441.0404832867
1479902400000,-1432.0718697883
1479906000000,-1437.5824707498
1479909600000,-1438.5370721387
1479913200000,-1433.6778492843
1479916800000,-1429.0203244758
1479920400000,-1457.7712617812
1479924000000,-1515.6560902
1479927600000,-1520.6764983033
1479931200000,-1519.9474801918
1479934800000,-1450.3760845268
1479938400000,-1353.1057327835
1479942000000,-1347.36848578
1479945600000,-1349.8134686067
1479949200000,-1353.6023869253
1479952800000,-1351.11282677
1479956400000,-1346.1461812078
1479960000000,-1347.85410493
1479963600000,-1350.6962059913
1479967200000,-1351.1698049367
1479970800000,-1345.5408745355
1479974400000,-1346.6480753253
1479978000000,-1387.0375671218
1479981600000,-1416.6813213283
1479985200000,-1452.3172635643
1479988800000,-1428.8596769733
1479992400000,-1420.33354364
1479996000000,-1426.4210769733
1479999600000,-1507.0331335883
1480003200000,-1581.7715365695
1480006800000,-1687.5042012133
1480010400000,-1643.7030512133
1480014000000,-1604.5958738965
1480017600000,-1610.2734730347
1480021200000,-1640.9748490547
1480024800000,-1668.7212882267
1480028400000,-1671.6964748812
1480032000000,-1614.5832542933
1480035600000,-1544.6237542933
1480039200000,-1584.96745368
1480042800000,-1592.92836228
1480046400000,-1649.9503530347
1480050000000,-1661.8457993952
1480053600000,-1718.193283472
1480057200000,-1721.0397151298
1480060800000,-1698.0384039627
1480064400000,-1684.1721581247
1480068000000,-1673.7350520107
1480071600000,-1673.2210892867
1480075200000,-1674.7025352385
1480078800000,-1684.7809858407
1480082400000,-1726.1444449623
1480086000000,-1762.8171767977
1480089600000,-1833.7755975778
1480093200000,-1866.5716060482
1480096800000,-1720.2047894363
1480100400000,-1640.8669254068
1480104000000,-1638.5373008033
1480107600000,-1638.5667030867
1480111200000,-1647.349165269
1480114800000,-1650.8269118978
1480118400000,-1638.2816731603
1480122000000,-1694.6229624
1480125600000,-1835.8297957333
1480129200000,-1919.2702957333
1480132800000,-1938.5283889983
1480136400000,-1913.453783426
1480140000000,-1916.9928980625
1480143600000,-1917.4765138053
1480147200000,-1917.8470474695
1480150800000,-1913.9509925043
1480154400000,-1899.5064266152
1480158000000,-1906.69236644
1480161600000,-1925.4417291712
1480165200000,-1942.5629127312
1480168800000,-1855.221192763
1480172400000,-1638.8519290818
1480176000000,-1654.6417892167
1480179600000,-1667.3957516788
1480183200000,-1683.5074123875
1480186800000,-1690.7831404458
1480190400000,-1700.30763027
1480194000000,-1693.4533434912
1480197600000,-1691.3094613863
1480201200000,-1694.31921029
1480204800000,-1698.8096777953
1480208400000,-1701.854924292
1480212000000,-1621.4321682567
1480215600000,-1608.379246115
1480219200000,-1608.563395282
1480222800000,-1613.9729027947
1480226400000,-1610.2727546235
1480230000000,-1606.739764795
1480233600000,-1594.2843653833
1480237200000,-1602.823175206
1480240800000,-1615.0289684675
1480244400000,-1598.8469701332
1480248000000,-1549.8437806422
1480251600000,-1550.139055498
1480255200000,-1555.4295994518
1480258800000,-1557.893909323
1480262400000,-1569.7379473237
1480266000000,-1581.0503572907
1480269600000,-1612.4441311033
1480273200000,-1649.5706917085
1480276800000,-1685.8651311033
1480280400000,-1713.26529777
1480284000000,-1751.7028907247
1480287600000,-1760.8022690107
1480291200000,-1747.1477644367
1480294800000,-1558.9167531353
1480298400000,-1218.1549627848
1480302000000,-1217.0189850597
1480305600000,-1209.5236601333
1480309200000,-1212.7744934667
1480312800000,-1220.4262813117
1480316400000,-1221.2846575833
1480320000000,-1225.7076256518
1480323600000,-1235.5900113667
1480327200000,-1218.611372748
1480330800000,-1242.9976433223
1480334400000,-1290.1525762538
1480338000000,-1374.4745534547
1480341600000,-1474.6604583638
1480345200000,-1535.5070775105
1480348800000,-1608.4342639293
1480352400000,-1649.4973713208
1480356000000,-1717.4208581867
1480359600000,-1742.64980669
1480363200000,-1742.64980669
1480366800000,-1744.7275068333
1480370400000,-1745.42980669
1480374000000,-1747.562431182
1480377600000,-1767.8886094705
1480381200000,-1819.801427045
1480384800000,-1831.1204926508
1480388400000,-1875.5816098185
1480392000000,-1922.2343140402
1480395600000,-1929.9051766437
1480399200000,-1929.1785635262
1480402800000,-1938.6596567622
1480406400000,-1955.2995887893
1480410000000,-1952.1837474377
1480413600000,-1937.0629202682
1480417200000,-1946.6232605005
1480420800000,-1942.0479125297
1480424400000,-1958.6402552373
1480428000000,-1972.7091280655
1480431600000,-1737.2512717278
1480435200000,-1723.1190522102
1480438800000,-1734.190311865
1480442400000,-1724.432642151
1480446000000,-1711.1190524573
1480449600000,-1712.734137504
1480453200000,-1755.5047333738
1480456800000,-1795.0343398438
1480460400000,-1810.2274156733
1480464000000,-1819.7011134328
1480467600000,-1826.6234518107
1480471200000,-1836.064366352
1480474800000,-1832.1011129747
1480478400000,-1819.748161957
1480482000000,-1821.0804142817
1480485600000,-1879.403845636
1480489200000,-1935.5086086713
1480492800000,-1968.9192696428
1480496400000,-1967.8896356727
1480500000000,-1969.3176342237
1480503600000,-1972.2195478967
1480507200000,-1967.9979191542
1480510800000,-1933.9407954013
1480514400000,-1937.7558081823
1480518000000,-1934.3548494307
1480521600000,-1927.1157614463
1480525200000,-1903.1670210202
1480528800000,-1898.3255269623
1480532400000,-1904.26312648
1480536000000,-1908.2031471578
1480539600000,-1889.7095837947
1480543200000,-1879.1707746125
1480546800000,-1881.364118055
1480550400000,-1885.288244224
1480554000000,-1885.133794604
1480557600000,-1887.8448413837
1480561200000,-1917.9136406052
1480564800000,-2150.03396456
1480568400000,-2282.5183282283
1480572000000,-2330.2529140205
1480575600000,-2267.8997415848
1480579200000,-2233.4920749872
1480582800000,-2280.4780620662
1480586400000,-2342.0761901565
1480590000000,-2178.8017762825
1480593600000,-2090.3934406662
1480597200000,-2067.9827468048
1480600800000,-2043.5978925547
1480604400000,-1974.5212141433
1480608000000,-1960.6924446253
1480611600000,-1944.5503051392
1480615200000,-1972.7694201232
1480618800000,-1917.7367407773
1480622400000,-1862.1784830977
1480626000000,-1875.371547094
1480629600000,-1864.4360819787
1480633200000,-1864.1118672173
1480636800000,-1884.3566021657
1480640400000,-1942.9029818462
1480644000000,-1925.2535384793
1480647600000,-1921.9459880333
1480651200000,-1939.8861411547
1480654800000,-1919.7668210903
1480658400000,-1792.7305100155
1480662000000,-1719.94988201
1480665600000,-1759.1195844457
1480669200000,-1776.3939984527
1480672800000,-1727.0302279982
1480676400000,-1671.0902732448
1480680000000,-1665.2907544437
1480683600000,-1664.4448605318
1480687200000,-1671.4591676698
1480690800000,-1706.4405329597
1480694400000,-1708.6525922195
1480698000000,-1705.3846389348
1480701600000,-1723.2725036158
1480705200000,-1792.1265117925
1480708800000,-1794.8057540883
1480712400000,-1832.4730920142
1480716000000,-1812.9072102562
1480719600000,-1816.4005049467
1480723200000,-1840.8517272218
1480726800000,-1836.1761111267
1480730400000,-1772.2218901347
1480734000000,-1769.104231848
1480737600000,-1775.39240242
1480741200000,-1776.2583953933
1480744800000,-1777.8575555133
1480748400000,-1765.768780271
1480752000000,-1785.1377141923
1480755600000,-1768.1017283857
1480759200000,-1756.0957568672
1480762800000,-1756.0352255883
1480766400000,-1758.5693402218
1480770000000,-1724.7276797315
1480773600000,-1734.0625340807
1480777200000,-1734.6040611303
1480780800000,-1731.682962841
1480784400000,-1710.3316433325
1480788000000,-1706.03709071
1480791600000,-1706.0426573767
1480795200000,-1706.138070614
1480798800000,-1706.1942363545
1480802400000,-1705.6060365305
1480806000000,-1706.3208219512
1480809600000,-1687.4336977678
1480813200000,-1680.3739635
1480816800000,-1660.6617262557
1480820400000,-1657.6576624068
1480824000000,-1661.6775627533
1480827600000,-1662.09161988
1480831200000,-1660.9940816738
1480834800000,-1663.9946792148
1480838400000,-1667.8008521927
1480842000000,-1661.3581144105
1480845600000,-1661.9189485
1480849200000,-1662.4311820785
1480852800000,-1665.7394973623
1480856400000,-1655.6654613785
1480860000000,-1616.3539252818
1480863600000,-1607.1981532467
1480867200000,-1604.72574658
1480870800000,-1604.72574658
1480874400000,-1577.731616673
1480878000000,-1565.3754404027
1480881600000,-1569.2567370657
1480885200000,-1577.4232173847
1480888800000,-1569.952207337
1480892400000,-1543.1891313847
1480896000000,-1535.5345251248
1480899600000,-1525.0265455463
1480903200000,-1530.1350357353
1480906800000,-1531.8762312368
1480910400000,-1532.4060223852
1480914000000,-1524.2181177795
1480917600000,-1508.3348213958
1480921200000,-1494.56136353
1480924800000,-1450.7772007253
1480928400000,-1440.947851149
1480932000000,-1444.479279127
1480935600000,-1481.9808036812
1480939200000,-1440.9145375675
1480942800000,-1412.6899285448
1480946400000,-1408.4424801898
1480950000000,-1297.0692971263
1480953600000,-1201.1564058783
1480957200000,-1357.1182393583
1480960800000,-1354.6730923602
1480964400000,-1365.3292237057
1480968000000,-1373.627280674
1480971600000,-1395.3213636518
1480975200000,-1440.0089549937
1480978800000,-1459.0434733302
1480982400000,-1462.9911375197
1480986000000,-1449.1272079263
1480989600000,-1430.3200636568
1480993200000,-1418.5542504988
1480996800000,-1440.4412769537
1481000400000,-1499.3798590337
1481004000000,-1516.3878399288
1481007600000,-1522.2390931832
1481011200000,-1525.8067987022
1481014800000,-1512.3499261413
1481018400000,-1508.3823007625
1481022000000,-1494.4641864555
1481025600000,-1492.5846349495
1481029200000,-1466.8687430162
1481032800000,-1394.8680364612
1481036400000,-1387.2370871322
1481040000000,-1383.7292721945
1481043600000,-1383.0021109453
1481047200000,-1398.9781011387
1481050800000,-1413.4350249657
1481054400000,-1421.8764188348
1481058000000,-1430.94478395
1481061600000,-1428.6962218657
1481065200000,-1431.6879629835
1481068800000,-1425.7872068808
1481072400000,-1415.6629953243
1481076000000,-1402.1428114338
1481079600000,-1402.366145823
1481083200000,-1405.0928570675
1481086800000,-1361.7459099033
1481090400000,-1358.2129077103
1481094000000,-1358.3355748767
1481097600000,-1358.1265748767
1481101200000,-1345.1241812587
1481104800000,-1349.7276053792
1481108400000,-1356.3080180517
1481112000000,-1374.8079603447
1481115600000,-1291.7520128853
1481119200000,-1516.9752187915
1481122800000,-1691.0281653493
1481126400000,-1709.8650211987
1481130000000,-1684.3853676167
1481133600000,-1892.8520624058
1481137200000,-2191.7276471838
1481140800000,-2217.7382871342
1481144400000,-2268.3727585915
1481148000000,-2315.7009014745
1481151600000,-2237.2385346307
1481155200000,-2169.2077571433
1481158800000,-2169.1247596433
1481162400000,-2164.7694514547
1481166000000,-2176.4519832037
1481169600000,-2177.6745805
1481173200000,-2194.9038102855
1481176800000,-2216.02399965
1481180400000,-2252.2502380985
1481184000000,-2316.037268113
1481187600000,-2350.731637695
1481191200000,-2351.8798665937
1481194800000,-2366.9932636647
1481198400000,-2390.4184367443
1481202000000,-2408.6123478033
1481205600000,-2426.913239885
1481209200000,-2436.9821676607
1481212800000,-2440.8511445535
1481216400000,-2442.1263393417
1481220000000,-2445.9329217358
1481223600000,-2445.3765848203
1481227200000,-2442.0531476
1481230800000,-2428.6664436993
1481234400000,-2428.5611105867
1481238000000,-2434.9571105867
1481241600000,-2425.6636538397
1481245200000,-2390.2554178233
1481248800000,-2386.3169165567
1481252400000,-2417.536289654
1481256000000,-2443.2270482315
1481259600000,-2451.3895611533
1481263200000,-2450.3586808333
1481266800000,-2398.1014349932
1481270400000,-2433.784427543
1481274000000,-2468.9474602243
1481277600000,-2481.7494684163
1481281200000,-2485.5006726652
1481284800000,-2517.281705832
1481288400000,-2525.8954755775
1481292000000,-2553.1687694895
1481295600000,-2554.5362916438
1481299200000,-2597.32379299
1481302800000,-2601.9779077303
1481306400000,-2602.9544889023
1481310000000,-2605.0828710913
1481313600000,-2602.0876584435
1481317200000,-2601.408524664
1481320800000,-2582.5713002768
1481324400000,-2568.91957135
1481328000000,-2571.1176800948
1481331600000,-2602.406241549
1481335200000,-2588.9324191772
1481338800000,-2603.5003860452
1481342400000,-2609.6373943298
1481346000000,-2615.1227081467
1481349600000,-2616.10404148
1481353200000,-2617.12404148
1481356800000,-2606.7088656272
1481360400000,-2612.4375174037
1481364000000,-2599.6183061698
1481367600000,-2600.8507234133
1481371200000,-2599.99355832
1481374800000,-2600.3261043467
1481378400000,-2645.3091028197
1481382000000,-2667.5878331815
1481385600000,-2775.4986345807
1481389200000,-2847.494857866
1481392800000,-2847.3768603445
1481396400000,-2838.7140464193
1481400000000,-2838.7989352758
1481403600000,-2837.6404102547
1481407200000,-2877.8866041033
1481410800000,-2896.9895487327
1481414400000,-2814.0320944513
1481418000000,-2746.4080081693
1481421600000,-2756.4329870253
1481425200000,-2790.73555748
1481428800000,-2787.73555748
1481432400000,-2791.2522241467
1481436000000,-2721.3307107753
1481439600000,-2675.1867953167
1481443200000,-2668.2453415562
1481446800000,-2664.6197471738
1481450400000,-2666.663073196
1481454000000,-2672.5870312467
1481457600000,-2698.0805554737
1481461200000,-2706.7370467458
1481464800000,-2713.0404444502
1481468400000,-2696.99577331
1481472000000,-2694.39567231
1481475600000,-2702.5637234555
1481479200000,-2708.7639523167
1481482800000,-2709.531366619
1481486400000,-2699.012189716
1481490000000,-2698.9826585195
1481493600000,-2707.4880704617
1481497200000,-2722.5630424588
1481500800000,-2753.4261655967
1481504400000,-2750.4212272427
1481508000000,-2740.9124244175
1481511600000,-2744.99525409
1481515200000,-2746.3460912198
1481518800000,-2739.9614949358
1481522400000,-2739.3986664367
1481526000000,-2742.1711207173
1481529600000,-2763.0353859917
1481533200000,-2677.8686325948
1481536800000,-2629.8937150667
1481540400000,-2577.9094313177
1481544000000,-2441.4219028027
1481547600000,-2454.6431701975
1481551200000,-2462.2905007912
1481554800000,-2462.27101911
1481558400000,-2435.29667911
1481562000000,-2437.0957140007
1481565600000,-2455.653590854
1481569200000,-2463.0516981163
1481572800000,-2464.965013409
1481576400000,-2461.4386610333
1481580000000,-2464.59533988
1481583600000,-2434.4054254725
1481587200000,-2404.0914065467
1481590800000,-2419.4095075255
1481594400000,-2471.057388075
1481598000000,-2503.6609249893
1481601600000,-2492.7759975075
1481605200000,-2454.8823052845
1481608800000,-2461.1810392467
1481612400000,-2458.9492203863
1481616000000,-2462.16640749
1481619600000,-2494.5630196403
1481623200000,-2463.3494633067
1481626800000,-2426.19383206
1481630400000,-2422.140540606
1481634000000,-2418.9193991333
1481637600000,-2425.0037795377
1481641200000,-2409.3127823572
1481644800000,-2433.718576924
1481648400000,-2427.4141153262
1481652000000,-2418.4855903362
1481655600000,-2409.342065928
1481659200000,-2407.6780825197
1481662800000,-2410.4737468503
1481666400000,-2412.80612655
1481670000000,-2412.4125527278
1481673600000,-2418.6074952983
1481677200000,-2434.558965771
1481680800000,-2432.157255342
1481684400000,-2421.0198779308
1481688000000,-2407.8315039567
1481691600000,-2379.5449840152
1481695200000,-2376.132236484
1481698800000,-2376.4909032183
1481702400000,-2386.2746777647
1481706000000,-2383.1336008198
1481709600000,-2385.8919093433
1481713200000,-2385.7716125817
1481716800000,-2385.9300530803
1481720400000,-2385.4424433432
1481724000000,-2386.6506393323
1481727600000,-2397.2784664405
1481731200000,-2439.5041882252
1481734800000,-2485.9155593667
1481738400000,-2503.0214279392
1481742000000,-2530.6504901223
1481745600000,-2529.6137628298
1481749200000,-2502.7921299287
1481752800000,-2496.5266691747
1481756400000,-2481.70070455
1481760000000,-2481.08820455
1481763600000,-2479.8825693133
1481767200000,-2517.4000940932
1481770800000,-2646.2814608707
1481774400000,-2649.5869631832
1481778000000,-2632.5914381225
1481781600000,-2627.673584244
1481785200000,-2613.4809206235
1481788800000,-2560.1170347313
1481792400000,-2552.471372823
1481796000000,-2550.4529677615
1481799600000,-2549.9011948447
1481803200000,-2559.4512123633
1481806800000,-2561.7412162187
1481810400000,-2566.6308484917
1481814000000,-2557.0794286217
1481817600000,-2537.7644320027
1481821200000,-2543.5722731363
1481824800000,-2550.9174489233
1481828400000,-2551.1957478787
1481832000000,-2551.8864403185
1481835600000,-2559.9041250162
1481839200000,-2577.64634107
1481842800000,-2576.97994107
1481846400000,-2574.70034107
1481850000000,-2574.1055617528
1481853600000,-2559.7809085815
1481857200000,-2555.2378873183
1481860800000,-2484.9655824025
1481864400000,-2487.323420146
1481868000000,-2517.440665256
1481871600000,-2520.864332458
1481875200000,-2483.8588526388
1481878800000,-2466.6830885478
1481882400000,-2451.1806868085
1481886000000,-2438.1424639673
1481889600000,-2443.1660598225
1481893200000,-2447.1348183153
1481896800000,-2448.3013361812
1481900400000,-2448.6889208967
1481904000000,-2448.2975775633
1481907600000,-2445.934332232
1481911200000,-2446.4844422043
1481914800000,-2452.7905975282
1481918400000,-2456.0077132855
1481922000000,-2457.6457831318
1481925600000,-2475.0706803333
1481929200000,-2604.0176191585
1481932800000,-2605.5956904103
1481936400000,-2682.658750379
1481940000000,-2534.103297876
1481943600000,-2406.2753962118
1481947200000,-2404.24858235
1481950800000,-2405.238627979
1481954400000,-2405.3132070197
1481958000000,-2401.2614304447
1481961600000,-2405.0801925867
1481965200000,-2417.39245532
1481968800000,-2418.6880345427
1481972400000,-2428.0647095293
1481976000000,-2423.7648239803
1481979600000,-2426.5303729798
1481983200000,-2420.5700008567
1481986800000,-2406.4416675233
1481990400000,-2470.8745927203
1481994000000,-2518.541741726
1481997600000,-2517.8233695367
1482001200000,-2507.5650649333
1482004800000,-2499.306747997
1482008400000,-2493.3938220397
1482012000000,-2506.4794745283
1482015600000,-2517.1783401267
1482019200000,-2515.7389744687
1482022800000,-2516.11667924
1482026400000,-2517.6933355777
1482030000000,-2525.9845525
1482033600000,-2536.3210003387
1482037200000,-2539.6612619212
1482040800000,-2512.4669823
1482044400000,-2511.7739823
1482048000000,-2511.7734823
1482051600000,-2511.402248419
1482055200000,-2504.7855373583
1482058800000,-2497.6197602217
1482062400000,-2479.0346491817
1482066000000,-2468.3253088383
1482069600000,-2503.2270688883
1482073200000,-2481.1778540175
1482076800000,-2477.51823417
1482080400000,-2476.1292316047
1482084000000,-2478.2432538595
1482087600000,-2485.2695117065
1482091200000,-2486.7712986783
1482094800000,-2481.7949457815
1482098400000,-2482.0020093367
1482102000000,-2483.0388662182
1482105600000,-2484.449904002
1482109200000,-2474.108212098
1482112800000,-2470.7901823767
1482116400000,-2470.780161488
1482120000000,-2471.0825334423
1482123600000,-2478.3246716207
1482127200000,-2489.4742445483
1482130800000,-2480.8283865133
1482134400000,-2481.596217699
1482138000000,-2482.402298151
1482141600000,-2484.10274122
1482145200000,-2483.5296830257
1482148800000,-2483.314773612
1482152400000,-2485.3052006347
1482156000000,-2485.29602046
1482159600000,-2485.61722633
1482163200000,-2478.2990965337
1482166800000,-2478.2258413632
1482170400000,-2476.6558319333
1482174000000,-2508.2408094333
1482177600000,-2534.8901080943
1482181200000,-2559.1176132115
1482184800000,-2566.9584324028
1482188400000,-2567.409097661
1482192000000,-2611.910709899
1482195600000,-2620.75601
1482199200000,-2620.70921
1482202800000,-2635.6715273385
1482206400000,-2675.2734216073
1482210000000,-2674.6294897358
1482213600000,-2691.0463920462
1482217200000,-2710.89283682
1482220800000,-2707.6138920878
1482224400000,-2677.92387273
1482228000000,-2678.019598773
1482231600000,-2671.1008016315
1482235200000,-2629.84895585
1482238800000,-2661.8421214602
1482242400000,-2634.9931132833
1482246000000,-2587.632465641
1482249600000,-2589.9938156767
1482253200000,-2507.6056558157
1482256800000,-2417.0976030008
1482260400000,-2414.6338501347
1482264000000,-2413.9083948245
1482267600000,-2414.3217939288
1482271200000,-2421.5639702578
1482274800000,-2465.780718076
1482278400000,-2439.1755597357
1482282000000,-2437.5337837023
1482285600000,-2449.415430105
1482289200000,-2440.5153785465
1482292800000,-2425.0009378842
1482296400000,-2409.7182330347
1482300000000,-2444.2868308007
1482303600000,-2458.812442325
1482307200000,-2588.1873824247
1482310800000,-2615.4914347525
1482314400000,-2651.0857290053
1482318000000,-2667.67622836
1482321600000,-2668.404500373
1482325200000,-2711.625202258
1482328800000,-2760.1098359833
1482332400000,-2660.758951747
1482336000000,-2877.0596358853
1482339600000,-3211.4802871392
1482343200000,-3268.7846962103
1482346800000,-3481.3863959508
1482350400000,-3757.8407396397
1482354000000,-3703.6924891507
1482357600000,-4043.3511353962
1482361200000,-4395.6263546515
1482364800000,-5137.62744186
1482368400000,-5183.182875833
1482372000000,-5199.9134081313
1482375600000,-5204.0651235613
1482379200000,-5181.7173626522
1482382800000,-5171.9716618403
1482386400000,-5112.6900692845
1482390000000,-5133.080214514
1482393600000,-5169.0622000652
1482397200000,-5098.3688412043
1482400800000,-4855.248792722
1482404400000,-4698.2914684637
1482408000000,-4656.5152205282
1482411600000,-4664.3872505992
1482415200000,-4625.8649834167
1482418800000,-4563.2755256222
1482422400000,-4514.5277275195
1482426000000,-4522.9471047385
1482429600000,-4508.9829258217
1482433200000,-4538.722298846
1482436800000,-4552.844876899
1482440400000,-4553.5659239563
1482444000000,-4557.4617956908
1482447600000,-4559.0898785617
1482451200000,-4563.2570746045
1482454800000,-4360.1830103465
1482458400000,-4318.2034348078
1482462000000,-4296.0755970282
1482465600000,-4415.0260568203
1482469200000,-4408.9546490737
1482472800000,-4402.6922674042
1482476400000,-4358.4118558842
1482480000000,-4339.5879529743
1482483600000,-4307.1416437328
