,Pos_Change_Signal,acf_value,acf_pval,df_pval,Y_5,Y_10,Y_20
2018-03-16 03:41:00,1,0.02857523,0.423616989,1.39768E-07,0.000603216,0.002876558,0.794053198
2018-03-16 03:44:00,1,-0.044851821,0.743922096,6.27093E-06,-7.79126E-05,0.002029664,0.151466192
2018-03-16 03:46:00,1,-0.145016341,0.786030134,4.66302E-06,0.002271972,0.000319881,0.386149171
2018-03-16 03:48:00,1,-0.097171664,0.938229454,5.49058E-06,0.002255252,-0.002074517,0.781109221
2018-03-16 03:50:00,1,-0.059788299,0.880632556,6.60344E-09,-0.000486789,-0.005338482,0.166657804
2018-03-16 03:51:00,1,-0.096952211,0.832875065,3.8383E-05,-0.001947667,-0.006485403,1.078602263
2018-03-16 03:53:00,1,-0.225055208,0.487865,4.9935E-05,-0.004320026,-0.007212315,0.790192397
2018-03-16 03:54:00,1,-0.232912195,0.369012602,1.41342E-05,-0.004337735,-0.007300765,0.294821744
2018-03-16 03:55:00,1,-0.20015996,0.386391407,2.38216E-08,-0.004854056,-0.009601375,0.296553982
2018-03-16 03:56:00,1,-0.224693219,0.337781133,9.50654E-06,-0.004546591,-0.006604652,-0.419479417
2018-03-16 03:57:00,1,-0.133301773,0.763694306,1.33908E-06,-0.004645214,-0.004279524,0.030042918
2018-03-16 03:58:00,1,-0.076961561,0.940893978,0.000217943,-0.002904839,-0.003352685,-0.367262837
2018-03-16 04:25:00,1,0.018930936,0.170136113,3.4567E-05,-0.008282754,-0.007771067,-0.012964054
2018-03-16 04:26:00,1,0.012431872,0.167024902,1.57336E-05,-0.004634985,-0.006013175,0.391315761
2018-03-16 04:28:00,1,-0.042068288,0.345220095,0.000633233,-0.003499471,-0.002579543,1.019272966
2018-03-16 04:29:00,1,-0.117049551,0.384379424,1.52986E-05,-0.001210809,0.000296894,0.527309178
2018-03-16 05:16:00,-1,-0.058320212,0.526338513,3.1495E-09,0.001683298,0.011164733,0.590570191
2018-03-16 05:18:00,-1,-0.061776395,0.453654683,9.91677E-10,0.009279483,0.008995502,1.007909694
2018-03-16 05:20:00,-1,-0.063548708,0.508486069,2.72124E-09,0.006529726,0.003907816,0.341015364
2018-03-16 05:21:00,-1,-0.070796636,0.484309039,2.27184E-09,0.009465502,0.002939612,1.119976315
2018-03-16 05:22:00,-1,-0.046701253,0.522063347,3.67222E-09,0.00645142,0.001377726,0.65493588
2018-03-16 05:36:00,-1,-0.12439683,0.689449794,3.41732E-06,0.001071235,-0.002396732,0.645617106
2018-03-16 05:39:00,-1,-0.109554058,0.75120414,1.64917E-07,0.002046048,-0.004220421,0.863224956
2018-03-16 05:41:00,-1,-0.029188767,0.845012335,3.86567E-06,-0.003464256,-0.001769769,0.189172534
2018-03-16 05:43:00,-1,-0.018662131,0.771731097,3.26328E-06,-0.007378938,-0.005199364,0.499080752
2018-03-16 05:48:00,-1,0.009976622,0.826059545,7.19032E-05,0.002195776,0.005925243,0.129735166
2018-03-16 05:49:00,-1,0.026640932,0.731977381,6.9614E-05,0.000158995,0.00633035,0.471123552
2018-03-16 05:50:00,-1,-0.013690368,0.87649358,7.4146E-05,0.000192068,0.003311079,0.641760508
2018-03-16 05:52:00,-1,-0.07287588,0.793653415,8.91255E-05,0.004106398,0.003290973,-0.096759625
2018-03-16 05:54:00,-1,-0.075841312,0.497768005,1.86659E-05,0.006170374,0.002731604,0.531130903
2018-03-16 05:56:00,-1,-0.009954668,0.290270803,3.67179E-06,0.002987724,0.00161303,0.330403104
2018-03-16 05:58:00,-1,0.109396035,0.49875115,0.000461075,-0.001645463,-0.001341365,0.129745807
2018-03-16 06:07:00,-1,0.259933012,0.040715164,9.26651E-06,-0.00030902,-0.001987915,0.693761562
2018-03-16 06:10:00,-1,0.267677297,0.028370671,0.087751215,-0.002575937,-0.001540286,-0.034816732
2018-03-16 06:12:00,-1,0.238240367,0.031939442,1.85003E-05,-0.001679414,-0.000919158,0.759449942
2018-03-16 06:15:00,-1,0.272896675,0.057691273,0.015655763,0.001038326,0.001686736,0.536897082
2018-03-16 06:19:00,-1,0.264833444,0.097363411,3.49461E-08,0.001109413,0.003424528,0.780084985
2018-03-16 06:20:00,-1,0.240742611,0.124093857,4.77782E-10,0.000647737,0.001889694,0.495164297
2018-03-16 06:22:00,-1,0.3787701,0.026551101,0.045072759,0.002178507,0.00189018,0.565394349
2018-03-16 06:24:00,-1,0.396912201,0.035694912,0.04980375,0.00231255,-0.000853092,0.605821101
2018-03-16 06:25:00,-1,0.377090775,0.056384372,0.062819905,0.001241152,-0.002523755,0.644618912
2018-03-16 06:26:00,-1,0.219905659,0.228591307,7.78689E-10,0.001441571,-0.002360393,1.075621822
2018-03-16 06:27:00,-1,0.217551512,0.423677819,2.65684E-12,-0.0002877,-0.006057724,0.932463891
2018-03-16 06:35:00,-1,0.046368652,0.821771835,2.78055E-06,0.000829584,0.001449552,0.539866714
2018-03-16 06:37:00,-1,0.051981857,0.900473849,2.60289E-06,0.001796493,0.002787082,0.5580796
2018-03-16 06:38:00,-1,0.10249056,0.626897686,3.28313E-05,0.000599639,0.000373202,0.715889032
2018-03-16 06:44:00,-1,-0.126872936,0.824598793,2.92935E-05,0.001005759,0.000825698,0.518949142
2018-03-16 06:48:00,-1,-0.148044042,0.834949352,1.33536E-05,0.001152721,-0.001441782,0.123379044
2018-03-16 06:50:00,-1,-0.118376231,0.899720936,5.05989E-06,-9.21497E-05,-0.001516114,-0.006458855
2018-03-16 06:51:00,-1,-0.107858999,0.863524123,3.8032E-06,-0.001871812,-0.001009187,-0.095500113
2018-03-16 06:58:00,-1,-0.186885754,0.752324985,6.48583E-06,0.001775655,0.004747672,0.494404379
2018-03-16 07:00:00,-1,-0.185947451,0.736347094,1.21607E-05,0.001702995,0.003783706,0.209832837
2018-03-16 07:01:00,-1,-0.186199526,0.732770448,7.04931E-06,0.00256953,0.004497726,0.514052774
2018-03-16 07:03:00,-1,-0.130929905,0.893097102,1.653E-05,0.00296675,0.004668022,0.533658782
2018-03-16 07:04:00,-1,-0.196392223,0.684573401,8.55005E-07,0.001918629,0.003728182,0.759287867
2018-03-16 09:29:00,1,0.33146153,0.001275351,0.093763241,-0.006825399,-0.005324865,0.773062588
2018-03-16 09:30:00,1,0.349351336,0.000884032,0.087894918,-0.003949036,-0.004379547,0.97134865
2018-03-16 09:31:00,1,0.298402527,0.005780416,0.066507765,-0.002034961,-0.002372601,-0.083453735
2018-03-16 09:32:00,1,0.261475158,0.006071393,0.085306363,0.001570025,-0.000285459,0.826938369
2018-03-16 09:33:00,1,0.295171239,0.00351853,0.107020047,0.001166503,-0.001509486,0.360838368
2018-03-16 09:37:00,1,0.318265385,0.002827479,0.061186353,-0.001852576,0.000879465,0.576521555
2018-03-16 09:38:00,1,0.311372748,0.003748446,0.059489751,-0.002672871,0.001055458,0.51082415
2018-03-16 09:39:00,1,0.316180582,0.005190847,0.052766556,-0.001908295,0.00151248,0.697748567
2018-03-16 09:42:00,1,0.269094786,0.004302056,0.069650195,0.002737111,0.001549915,-0.065058393
2018-03-16 09:47:00,1,0.223651698,0.005538811,0.081472873,-0.001183956,-0.002424701,0.194369864
2018-03-16 09:48:00,1,0.223887544,0.005515121,0.071737018,-0.001139657,-0.002075966,0.683435902
2018-03-16 09:50:00,1,0.20840483,0.006326815,0.078193944,-0.003333184,-0.001322628,0.956674792
2018-03-16 09:51:00,1,0.220265958,0.005303077,0.063626612,-0.002940034,-0.000240239,0.280187631
2018-03-16 09:52:00,1,0.132253212,0.044613017,0.000560602,-0.001242216,0.00032599,0.612844367
2018-03-16 09:53:00,1,0.22956247,0.215393018,8.48242E-06,-0.000937378,0.001479169,0.186595384
2018-03-16 09:54:00,1,0.213224466,0.007956765,0.032494937,0.001603395,0.002901094,0.654969806
2018-03-16 10:05:00,1,0.050859075,0.23841018,0.000400204,0.003436845,-0.001370834,0.84979562
2018-03-16 10:10:00,1,0.009325874,0.322883705,0.015462908,-0.004791212,-0.001532163,0.298690771
2018-03-16 10:11:00,1,0.012806449,0.130701715,0.00115034,-0.000300804,0.002304812,0.284516294
2018-03-16 10:12:00,1,-0.217478553,0.145734536,0.001076382,0.00037414,0.002631183,0.385946148
2018-03-16 10:14:00,1,-0.155510149,0.184673117,0.001095109,0.002253306,0.002049939,0.17952827
2018-03-16 10:19:00,1,-0.07561953,0.395633634,5.82134E-05,-0.00020291,0.004187894,0.22719802
2018-03-16 10:21:00,1,-0.083781691,0.510801306,5.94079E-05,0.001139617,0.004071638,-0.023416905
2018-03-16 10:23:00,1,-0.089986208,0.456916147,2.61732E-05,0.002793104,0.00404169,0.404254112
2018-03-16 10:29:00,1,-0.129312637,0.450550768,1.7201E-05,0.000574022,-0.002452889,0.226929601
2018-03-16 10:33:00,1,-0.150049528,0.408847732,2.61482E-05,-0.001724027,-0.002794134,0.094978924
2018-03-16 10:34:00,1,-0.150421168,0.436326025,2.82673E-05,-0.003025175,-0.002455683,0.363550077
2018-03-16 10:35:00,1,-0.149865574,0.424856155,3.1792E-05,-0.002449831,-0.001778593,0.293640142
2018-03-16 10:36:00,1,-0.145297273,0.462469879,5.49524E-05,-0.003214212,-0.001358459,-0.10244644
2018-03-16 10:38:00,1,-0.089346988,0.777810394,9.85199E-05,-0.001071956,-0.001180996,0.677660981
2018-03-16 10:39:00,1,-0.09603655,0.892634589,7.39934E-07,0.00057122,0.000510452,0.335277913
2018-03-16 10:40:00,1,0.249739231,0.541869358,0.032288358,0.000672886,0.00036473,0.283848953
2018-03-16 10:47:00,1,0.223287436,0.506594235,9.96916E-05,0.000413161,-0.000429195,0.007393654
2018-03-16 11:07:00,1,-0.186129467,0.674689453,3.55678E-06,0.002584022,-0.000712672,-0.178621344
2018-03-16 11:09:00,1,-0.182397068,0.709563147,2.80335E-06,0.000996642,-0.002191284,0.255726925
2018-03-16 11:12:00,1,-0.185638382,0.682288466,1.91203E-06,-0.003288196,-0.005029329,0.470469657
2018-03-16 11:14:00,1,-0.165216492,0.571368668,3.85402E-07,-0.003184752,-0.001622726,-0.129150396
2018-03-16 11:16:00,1,-0.120337873,0.660212966,8.18834E-08,-0.002095596,-0.00190141,0.114954386
2018-03-16 11:17:00,1,-0.111885624,0.688963887,7.17233E-08,-0.001746877,-0.00015807,0.073255352
2018-03-16 11:29:00,1,0.140996428,0.128523299,2.13433E-12,-0.002062587,-0.000857294,0.61945966
2018-03-16 11:30:00,1,0.120338405,0.395946534,7.30644E-13,-0.001482201,0.00132005,0.263515976
2018-03-16 11:32:00,1,0.07082697,0.378617583,1.73241E-09,0.001077438,0.004184185,0.450085466
2018-03-16 11:33:00,1,0.05654472,0.278419347,4.57852E-11,0.001588736,0.01124274,0.982677912
2018-03-16 11:34:00,1,0.03433748,0.274389769,9.20352E-11,0.001207783,0.014319122,0.739532207
2018-03-16 11:36:00,1,0.034982412,0.35188429,1.32164E-10,0.001533365,0.007435588,0.548575262
2018-03-16 11:37:00,1,0.003715978,0.359472664,1.081E-09,0.003103404,0.007958794,0.299626135
2018-03-16 11:38:00,1,0.005394414,0.329533744,1.2394E-10,0.009638691,0.007202716,0.144341619
2018-03-16 11:44:00,1,0.080764521,0.9568472,0.01325589,-0.004463411,-0.007915578,0.043689514
2018-03-16 11:45:00,1,0.11316495,0.481329899,0.002664529,-0.000626013,-0.002664569,-0.115555627
2018-03-16 11:47:00,1,-0.213210921,0.507232125,0.000158691,-0.001304779,-0.00134476,-0.153804468
2018-03-16 11:49:00,1,-0.23436746,0.538112897,8.63811E-05,-0.003467644,-0.001384714,0.469000713
2018-03-16 11:50:00,1,-0.238890657,0.53077797,6.51203E-05,-0.002039833,-0.000690813,0.09540636
2018-03-16 11:51:00,1,-0.235747979,0.542047413,6.01346E-05,-0.001426184,-0.000923846,0.696958283
2018-03-16 11:52:00,1,-0.247383652,0.467787635,0.000362178,-4.00338E-05,-0.001282206,0.524177262
2018-03-16 11:53:00,1,-0.237448967,0.457675959,0.000189168,0.000583617,-0.000349913,0.469505586
2018-03-16 11:57:00,1,-0.232530208,0.404944708,0.000518219,-0.001242222,-0.001455101,1.242945574
2018-03-16 12:00:00,1,-0.195763332,0.491349186,0.000319728,-0.000835624,-0.003978013,0.094556326
2018-03-16 12:01:00,1,-0.194511938,0.520029293,0.000261997,-0.001845862,-0.003586852,-0.107308011
2018-03-16 12:02:00,1,-0.209634073,0.471076214,0.00038199,-0.000213144,-0.00344491,0.574429463
2018-03-16 12:03:00,1,-0.204801599,0.452990296,0.000482269,0.00026148,-0.003477974,0.482900754
2018-03-16 12:05:00,1,-0.199247172,0.467525368,0.000427083,-0.003145017,-0.00702984,-0.010697338
2018-03-16 12:26:00,1,-0.056261792,0.944737682,9.62191E-06,-0.001461894,-0.001880729,0.221064162
2018-03-16 12:29:00,1,-0.059177949,0.939772258,1.32521E-05,-0.003039406,-0.002057025,0.172222513
2018-03-16 12:30:00,1,-0.046677456,0.924151382,1.1482E-05,-0.002492059,-0.001578331,-0.114292501
2018-03-16 12:31:00,1,-0.039214059,0.924468082,1.17369E-05,-0.000419448,0.000342818,-0.398253645
2018-03-16 12:33:00,1,-0.038974292,0.924714711,6.60159E-05,-0.000540347,-0.000725839,-0.156414196
2018-03-16 12:41:00,1,-0.087318747,0.816878297,6.16356E-06,0.000886828,0.001705439,0.211143813
2018-03-16 12:42:00,1,-0.089917808,0.831777937,3.90672E-06,0.002429016,0.002190956,0.688206361
2018-03-16 12:49:00,1,0.0862599,0.871096577,1.18629E-06,-0.001716535,-0.002106473,0.357147739
2018-03-16 12:50:00,1,0.08536795,0.496306554,3.72521E-06,-0.001054338,-0.001464582,0.104069849
2018-03-16 12:51:00,1,0.033328077,0.675879669,2.34902E-06,-0.000591661,-0.001658261,-0.046902231
2018-03-16 12:52:00,1,0.020381743,0.721006725,1.79162E-07,-0.000752879,-0.002822288,-0.215717852
2018-03-16 12:54:00,1,0.030932432,0.86529118,1.1334E-05,-0.000390609,-0.00415576,0.053436959
2018-03-16 12:56:00,1,0.038200974,0.892217782,4.6804E-06,-0.001067232,-0.001196105,0.552922604
2018-03-16 12:57:00,1,0.026296767,0.901796709,5.04874E-06,-0.002070969,-0.001184562,0.703512992
2018-03-16 12:59:00,1,0.029427472,0.717273153,1.00508E-05,-0.003766622,-0.001268969,0.400297301
2018-03-16 13:00:00,1,0.008687771,0.715164869,5.68874E-06,-0.004641961,-0.000701129,0.993786542
2018-03-16 13:01:00,1,0.011248265,0.653144193,7.06775E-08,-0.000129011,2.82211E-05,1.062562238
2018-03-16 13:15:00,1,0.012371481,0.987631667,1.8187E-06,-0.002182459,-0.003764827,1.04540147
2018-03-16 13:18:00,1,-0.032334213,0.911316455,3.30626E-07,-0.002660667,-0.003292426,0.125381869
2018-03-16 13:19:00,1,-0.020475375,0.899987632,1.52743E-07,-0.002639022,-0.001498965,0.395659917
2018-03-16 13:20:00,1,-0.010642034,0.929285752,3.67792E-07,-0.001585829,-0.000911952,0.187959194
2018-03-16 13:21:00,1,-0.040746368,0.975565139,3.65621E-06,0.000121105,0.000464238,0.614739341
2018-03-16 13:35:00,1,-0.04815002,0.370559748,9.24113E-10,-0.000506006,0.00085523,0.349348819
2018-03-16 13:38:00,1,-0.050329919,0.93862445,2.77251E-06,-0.000305388,0.000783148,0.71730356
2018-03-16 13:40:00,1,-0.060573151,0.886818441,4.97793E-06,0.001361925,0.002655866,1.19862345
2018-03-16 13:41:00,1,-0.058752621,0.864362847,2.03093E-06,0.000506592,0.002202572,0.411575563
2018-03-16 13:45:00,1,-0.056332245,0.807578653,1.08288E-06,0.001292181,7.23853E-05,0.190906291
2018-03-16 13:48:00,1,-0.023186557,0.868889847,4.75719E-07,0.001986436,-0.001681448,0.553834424
2018-03-16 13:50:00,1,-0.039430958,0.745230928,2.39784E-08,-0.001218222,-0.00451223,-0.057480845
2018-03-16 13:53:00,1,-0.063814846,0.402399631,1.81043E-09,-0.003660612,-0.00522258,0.417786411
2018-03-16 13:54:00,1,-0.077816269,0.417140407,2.10658E-09,-0.007047298,-0.003611758,-0.01067493
2018-03-16 13:55:00,1,-0.044048257,0.270873489,4.73394E-10,-0.003298026,-0.00394399,-0.202375221
2018-03-16 13:57:00,1,-0.004148326,0.703633654,7.64647E-08,-0.004298357,-0.00394919,0.033853069
2018-03-16 13:58:00,1,-0.022510618,0.659853209,1.68782E-08,-0.001567707,-0.002910468,0.321697465
2018-03-16 14:30:00,1,-0.068029768,0.335834822,8.62095E-14,-0.001546678,-0.002328073,0.353343483
2018-03-16 14:31:00,1,-0.095617477,0.56289559,3.66914E-09,-0.000439748,-0.000112963,-0.093069323
2018-03-16 15:36:00,1,0.215696945,0.050702186,3.87677E-12,0.002239629,-0.000301588,0.169355487
2018-03-16 15:39:00,1,0.214435289,0.06514552,8.61051E-12,0.000775992,-0.002882829,0.617922594
2018-03-16 15:41:00,1,0.192025883,0.088682291,2.37938E-11,-0.002535538,-0.003285816,1.025349284
2018-03-16 15:43:00,1,0.165793605,0.016042287,2.08807E-16,-0.003550557,-0.003060548,0.436288784
2018-03-16 15:45:00,1,0.242972916,0.005369444,6.05318E-17,-0.003430188,-0.003008283,-0.122771643
2018-03-16 15:46:00,1,0.277691439,0.002457137,3.90498E-18,-0.000752185,-0.001327546,0.504370316
2018-03-16 15:47:00,1,0.295744955,0.00643159,2.45378E-16,0.000374785,0.001257183,0.655503704
2018-03-16 15:48:00,1,0.262963467,0.052529663,8.7464E-12,0.000491755,0.000310209,0.444631204
2018-03-16 16:30:00,-1,-0.099798624,0.922005242,1.29352E-05,-0.002467951,-0.002402795,-0.004740108
2018-03-16 16:31:00,-1,-0.126804142,0.894416879,2.71987E-05,-0.004181851,-0.002565303,-0.104179816
2018-03-16 16:38:00,-1,-0.137583399,0.82405709,2.00729E-05,0.001661292,0.00290943,0.258777889
2018-03-16 16:39:00,-1,-0.137184327,0.822935855,2.11284E-05,-0.000714557,0.000163164,0.430747182
2018-03-16 16:44:00,-1,-0.095894853,0.661348386,6.12067E-05,0.000878349,0.001630191,1.131310985
2018-03-16 16:45:00,-1,-0.104658458,0.70888481,6.53162E-05,0.000212283,0.000783814,1.219174418
2018-03-16 16:46:00,-1,-0.091131956,0.739131521,0.000127568,6.54777E-05,0.000204271,0.967596221
2018-03-16 16:49:00,-1,-0.056515778,0.659823306,0.000348188,0.000751183,0.002319033,0.572585347
2018-03-16 16:51:00,-1,-0.021629875,0.75873575,0.000371851,0.000138784,-0.20186542,0.57560667
2018-03-16 16:52:00,-1,-0.027629866,0.794549648,3.51921E-07,0.000661053,-0.19960921,0.790114683
2018-03-16 16:54:00,-1,0.078831007,0.620465304,0.000492313,0.001566673,-0.199260673,1.134369318
2018-03-18 14:00:00,-1,0.138477858,0.432015083,5.39547E-05,0.000593621,0.002007005,2.414653431
2018-03-18 14:01:00,-1,-0.000829618,0.999907544,0.401681819,0.001559855,0.002925367,1.422122323
2018-03-18 14:02:00,-1,-0.000442394,0.994050014,2.60717E-06,-0.00135559,0.003282449,1.860420064
2018-03-18 14:05:00,-1,-0.049526994,0.970770986,2.79026E-06,0.001412545,0.015548439,1.900835838
2018-03-18 14:06:00,-1,-0.049986284,0.970033629,2.74071E-06,0.001363386,0.014649809,1.894258461
2018-03-18 14:07:00,-1,-0.049414928,0.970810465,2.77284E-06,0.004644335,0.018164743,1.296750353
2018-03-18 14:10:00,-1,-0.050241327,0.969853641,2.73666E-06,0.014115954,0.025538162,1.731157416
2018-03-18 14:11:00,-1,-0.050373873,0.969384165,2.7051E-06,0.013268333,0.024568518,1.780171644
2018-03-18 14:12:00,-1,-0.050073753,0.970144362,2.76381E-06,0.013457905,0.020128129,1.51982636
2018-03-18 14:15:00,-1,-0.046250802,0.976540215,3.18915E-06,0.011263216,0.002176889,1.483495439
2018-03-18 14:16:00,-1,-0.045635075,0.976718517,3.15719E-06,0.011152213,0.00194278,1.266677188
2018-03-18 14:17:00,-1,-0.045384507,0.977920906,3.16624E-06,0.006581649,-0.003749799,0.702358037
2018-03-18 14:18:00,-1,-0.045009547,0.978770851,3.30877E-06,0.001087809,-0.010286176,0.972390525
2018-03-18 14:19:00,-1,-0.043789905,0.980450162,3.48813E-06,-0.005304484,-0.010972904,1.321210459
2018-03-18 14:20:00,-1,-0.042816863,0.981498824,3.50776E-06,-0.008985126,-0.009881945,1.402013785
2018-03-18 14:25:00,-1,-0.04280804,0.981421435,3.39497E-06,-0.000904949,-0.00391206,1.252818991
2018-03-18 14:28:00,-1,-0.045319578,0.988751323,3.27728E-06,-0.000872394,0.002823731,2.267693704
2018-03-18 14:35:00,-1,0.014040421,0.445959954,0.00086906,0.00363462,0.010157509,1.572645948
2018-03-18 14:37:00,-1,0.030985729,0.329373427,0.004990973,0.001535333,0.00540115,1.480695078
2018-03-18 14:39:00,-1,0.048168171,0.324227943,0.003295236,0.006373656,-0.001806154,1.350254292
2018-03-18 14:41:00,-1,0.092476429,0.278073666,0.003626001,0.007060256,-0.016460512,1.07530269
2018-03-18 14:42:00,-1,0.019768199,0.375034341,0.001995163,0.003859891,-0.021114903,0.262571686
2018-03-18 14:43:00,-1,0.0274086,0.792948818,1.96565E-07,-0.002804263,-0.028513146,0.516305087
2018-03-18 14:54:00,-1,0.431953801,0.000130044,0.067376482,-0.002485917,-0.007385189,1.27608709
2018-03-18 14:55:00,-1,0.526117083,1.30428E-05,0.529428833,-0.004671207,-0.013724461,1.825460145
2018-03-18 15:01:00,-1,0.551249229,2.72975E-06,0.169493284,-0.012666649,-0.016407206,1.95312675
2018-03-18 15:10:00,-1,0.336250869,0.000179227,0.173129027,0.017595593,0.031532865,2.102529397
2018-03-18 15:11:00,-1,0.315411045,0.000274396,0.175366736,0.017483995,0.029548269,1.80800355
2018-03-18 15:12:00,-1,0.28362589,0.00079158,0.159381907,0.011583751,0.023377234,2.006367116
2018-03-18 15:13:00,-1,0.194650093,0.012416708,0.260624576,0.003005663,0.012132043,1.662902764
2018-03-18 15:15:00,-1,0.323098445,0.000119078,0.187851597,0.013696279,0.000202635,2.520659141
2018-03-18 15:16:00,-1,0.299255828,0.000257747,0.019446937,0.011856966,-0.002990251,1.714067675
2018-03-18 15:47:00,-1,-0.04341119,0.663745462,0.001114826,0.00678124,0.005481727,2.186665286
2018-03-18 15:48:00,-1,-0.040103067,0.584327157,0.001231727,0.000926083,-4.11593E-05,1.685641081
2018-03-18 15:51:00,-1,-0.137532418,0.586790018,0.000543923,0.000216273,0.000638324,2.584658649
2018-03-18 15:55:00,-1,-0.27192941,0.336725877,2.6223E-05,0.001714904,0.014769801,2.870635493
2018-03-18 15:57:00,-1,-0.106545978,0.65516256,5.40521E-05,0.010409858,0.010168094,1.382632197
2018-03-18 15:58:00,-1,-0.100527754,0.719255832,0.000335931,0.013156067,0.009533904,1.086859883
2018-03-18 15:59:00,-1,-0.109394643,0.691275303,0.000374372,0.011128562,0.008351718,1.071473019
2018-03-18 16:01:00,-1,-0.120433249,0.600919032,0.000413833,0.007516195,0.003701442,1.253891871
2018-03-18 16:24:00,-1,-0.063286038,0.985451134,7.91701E-06,0.002492216,0.000498608,1.754057148
2018-03-18 16:26:00,-1,-0.068313876,0.981921074,9.05199E-06,-0.000888268,0.004846966,1.070229666
2018-03-18 16:27:00,-1,-0.060835713,0.987232085,9.24676E-06,-0.000851282,0.007071795,1.566153846
2018-03-18 16:29:00,-1,-0.053907835,0.987638415,1.00314E-05,-0.001988652,0.017344329,0.972251124
2018-03-18 16:31:00,-1,-0.064237537,0.972958914,9.73838E-06,0.005740333,0.029878718,1.680535285
2018-03-18 16:34:00,-1,-0.09726172,0.270692763,5.1753E-10,0.019371505,0.030767414,1.475361932
2018-03-18 20:02:00,1,0.02303705,0.687195611,0.739360835,-0.007955583,-0.009387711,0.852278863
2018-03-18 20:04:00,1,-0.08073751,0.167966716,0.000730795,-0.007976903,-0.001056215,0.84556534
2018-03-18 20:05:00,1,-0.09498935,0.155026403,0.004027878,-0.004604779,-0.000136418,1.53580738
2018-03-18 20:06:00,1,-0.072359436,0.124749779,0.010596712,-0.002321768,0.003988473,0.866665793
2018-03-18 20:07:00,1,-0.065494254,0.124062825,0.007729999,-0.001443613,0.003734266,0.715940762
2018-03-18 20:08:00,1,-0.051940781,0.10539701,0.012193135,0.004387624,0.001157276,1.272634078
2018-03-18 20:10:00,1,-0.011335441,0.114834562,0.017491488,0.004489032,-0.006514836,1.523814738
2018-03-18 20:13:00,1,-0.019836548,0.149731316,0.009634475,-0.003216236,-0.010610404,0.774600352
2018-03-18 20:14:00,1,-0.037585398,0.163176985,0.014063806,-0.011025029,-0.008116733,0.606141741
2018-03-18 20:16:00,1,-0.046727403,0.193890404,0.006665245,-0.014076066,-0.01158195,0.841111197
2018-03-18 20:17:00,1,-0.043319641,0.182801436,0.007964913,-0.011959638,-0.012749084,1.21589053
2018-03-18 20:18:00,1,-0.036090014,0.193387935,0.007886502,-0.007418026,-0.005834482,1.044280611
2018-03-18 20:19:00,1,-0.0479387,0.195520115,0.01106671,0.002940718,0.003729803,2.002192922
2018-03-18 20:20:00,1,-0.019150091,0.186599341,0.0344471,-0.001240058,0.007163719,1.474238166
2018-03-18 20:39:00,1,0.221864411,0.56552403,2.826E-05,0.001094882,-0.003455161,0.988737071
2018-03-18 20:40:00,1,0.216969515,0.551761287,0.000141297,-0.000891029,-0.005124629,0.805093134
2018-03-18 20:44:00,1,0.161130313,0.571468621,0.000136206,-0.004545067,-0.021900771,0.353659138
2018-03-18 20:46:00,1,0.080122496,0.619003661,0.000252795,-0.007428584,-0.019674493,0.813475002
2018-03-18 20:48:00,1,0.079443481,0.733939685,4.07519E-05,-0.016308353,-0.015930866,0.964731894
2018-03-18 20:49:00,1,0.055661286,0.577187459,1.49925E-08,-0.017434946,-0.012121485,1.152329063
2018-03-18 20:50:00,1,-0.030335971,0.348926433,1.57411E-07,-0.016972608,-0.007656622,0.80353743
2018-03-18 20:51:00,1,-0.048405043,0.605900317,3.31238E-06,-0.012337559,-0.00321593,0.915950378
2018-03-18 20:52:00,1,0.009329351,0.684652064,2.86123E-05,-0.006835939,0.000906503,0.914660433
2018-03-18 22:50:00,1,0.019771302,0.853680039,0.000180587,0.00069962,-0.005680732,1.0540857
2018-03-18 22:53:00,1,0.024490612,0.954779712,0.000123502,-0.006118913,-0.009204054,0.957992499
2018-03-18 22:54:00,1,0.003367937,0.918380434,0.000149217,-0.009846022,-0.007070133,0.738190828
2018-03-18 23:14:00,1,0.023139677,0.997528207,1.81271E-06,-0.000335887,-0.004957082,1.468271877
2018-03-18 23:16:00,1,0.022552663,0.988138766,2.89181E-06,-0.003249209,-0.004869145,1.119455104
2018-03-18 23:18:00,1,0.006041967,0.997066295,2.38676E-06,-0.004299795,-0.003254166,1.209284823
2018-03-18 23:19:00,1,0.023528416,0.998607371,6.0263E-06,-0.004622748,-0.003861659,1.3122143
2018-03-18 23:21:00,1,-0.005414833,0.999967268,2.75102E-05,-0.001625217,0.000159243,0.862207859
2018-03-18 23:45:00,-1,-0.287797391,0.322053048,7.3288E-06,-0.006878427,-0.005818693,0.468487692
2018-03-18 23:50:00,-1,-0.018080463,0.607980095,8.21976E-08,0.001067073,0.005811738,1.538109756
2018-03-18 23:51:00,-1,-0.076839621,0.777428164,2.95721E-07,0.001824158,0.006092275,1.616010441
2018-03-18 23:55:00,-1,-0.132630275,0.399340068,2.9574E-06,0.004739607,0.00581506,0.17443277
2018-03-18 23:57:00,-1,-0.139525499,0.325642167,1.36605E-06,0.003818028,0.007108284,1.164341616
2018-03-18 23:58:00,-1,-0.143779244,0.296633266,9.07657E-07,0.001975184,0.006078265,1.039953845
2018-03-18 23:59:00,-1,-0.114068188,0.262534008,2.47664E-06,0.001336753,0.005318379,0.83732384
