,acf_value,skew,kurtosis,Y_5,Y_10,Y_20,Y_60
3/26/18 17:57,0.420268576,0.332052831,-1.122815996,-0.000179768,0.009575486,0.034076557,0.041701034
3/26/18 17:58,0.459844177,0.293080791,-1.163305014,2.11475E-05,0.020359723,0.039524613,0.040497397
3/26/18 17:59,0.46425671,0.313821051,-1.23058566,0.003964394,0.023056918,0.038962069,0.040510614
3/26/18 18:02,0.470709357,0.343901412,-1.343840844,0.009757008,0.025119334,0.038979802,0.038439979
3/26/18 18:03,0.412498885,0.345395463,-1.383362695,0.020338145,0.032133106,0.045423796,0.037234824
3/26/18 18:04,0.20388484,0.361810367,-1.230688648,0.019017132,0.032685038,0.041082692,0.032226984
3/26/18 22:17,0.015825013,0.368682729,-1.132636754,0.004510012,-0.001239131,0.004738693,-0.0067062
3/26/18 22:18,0.013717957,0.455932104,-0.980818209,0.001704736,-0.002915576,0.003436238,-0.00801895
3/26/18 22:20,-0.042137485,0.671708781,-0.529047355,-0.00230106,-0.006099691,-0.002629057,-0.013638338
3/26/18 22:23,0.016410366,0.809949341,0.059565108,-0.004612449,-0.003710954,-0.001283003,-0.013921962
3/26/18 22:28,-0.030841798,0.570176853,-0.462151581,0.000905673,0.006370388,0.00315313,-0.020229032
3/26/18 22:29,-0.060461146,0.51019519,-0.537833148,0.00279,0.006026792,0.003140959,-0.018154912
3/26/18 22:31,-0.079131428,0.499231128,-0.452210462,0.002060407,0.002300202,0.003268966,-0.014555738
3/26/18 22:33,-0.011362621,0.469758709,-0.613238871,0.00545977,0.002436994,0.000324606,-0.015432099
3/26/18 22:36,-0.005844547,0.410319087,-0.877052682,0.000239302,0.000409321,-0.008676083,-0.018192062
3/26/18 22:37,-0.001649733,0.275742857,-1.08179301,-0.002789664,-0.003212898,-0.014127224,-0.023247197
3/26/18 22:38,-0.153179156,0.071050069,-1.505170845,-0.003006362,-0.003196892,-0.015454363,-0.025335281
3/26/18 22:44,-0.147554303,0.43472902,-0.880691265,0.000998779,-0.000259895,-0.009520272,-0.018392188
3/26/18 22:46,-0.129602877,0.415889767,-0.805537872,0.000796427,-0.009081687,-0.007987636,-0.025014472
3/26/18 22:47,-0.071657477,0.32869208,-0.973575453,-0.001757656,-0.010949506,-0.008666359,-0.023083385
3/26/18 22:48,-0.033607296,0.290445712,-0.949174288,-0.001916514,-0.012296782,-0.002904292,-0.024046474
3/26/18 22:49,-0.032011905,0.227824704,-0.892528114,-0.001257418,-0.012524923,-0.006538656,-0.023203313
3/26/18 22:53,-0.070889049,0.25580614,-0.679007202,-0.0104002,-0.007830791,-0.007958251,-0.021810715
3/26/18 22:58,-0.107347074,-1.718983306,3.443854638,0.002596412,0.009509425,0.004101793,-0.005122941
3/26/18 22:59,-0.037676142,-1.596006038,2.18719235,0.002041944,0.006062196,0.004460545,-0.003848262
3/26/18 23:01,-0.060270326,-1.290877353,0.466169193,0.004706528,0.003818796,0.000688498,-0.005820173
3/26/18 23:04,-0.045565231,-0.838357714,-0.887151195,0.004012059,0.002382133,-0.003277016,-0.009193194
3/26/18 23:05,-0.062112658,-0.712818715,-1.142440339,0.002919564,0.002689411,-0.00640744,-0.012086275
3/26/18 23:07,-0.043884828,-0.449698898,-1.472418121,-0.001906721,0.000466021,-0.013187852,-0.012427006
3/26/18 23:09,0.008351496,-0.364725769,-1.493762611,-0.001623413,-0.001592,-0.014787223,-0.013964726
3/26/18 23:12,0.119011093,-0.14501331,-1.729894294,0.002377275,-0.001674654,-0.006622623,-0.007492044
3/26/18 23:13,0.120092452,-0.01490784,-1.746680088,0.001630158,-0.00263292,-0.00785586,-0.007963321
3/26/18 23:14,0.091007802,0.087382852,-1.689984919,3.14637E-05,-0.0056457,-0.009557259,-0.008861633
3/26/18 23:17,0.043871319,0.393800959,-1.32693683,-0.004042319,-0.013647513,-0.011992892,-0.003180101
3/26/18 23:18,0.044266542,0.513331716,-1.117060513,-0.004256139,-0.015188475,-0.014080058,-0.002071856
3/26/18 23:25,0.106285491,0.70172997,0.754475161,-0.002507468,-0.002340318,-0.005084815,-0.002032761
3/26/18 23:28,0.114230833,-1.352030537,3.133166508,0.005806081,0.001125511,-0.000755415,0.008518528
3/26/18 23:29,0.111004724,-1.220819823,1.847750699,0.003676432,-0.000607316,-0.00201694,0.0062033
3/26/18 23:30,-0.017319579,-1.092379204,1.185509178,0.00016757,-0.003405461,-0.006232319,0.000648876
3/26/18 23:31,-0.05141719,-0.974944296,0.69170074,-0.001637231,-0.003560372,-0.007472136,-0.000913271
3/26/18 23:33,-0.036788142,-0.768146821,-0.067474196,-0.004653551,-0.001118798,-0.006156091,-0.002270241
3/26/18 23:38,-0.082538036,-0.155934418,-1.113014482,0.003551279,-0.001878811,0.004962885,-0.002025858
3/26/18 23:39,-0.130883018,-0.043161839,-1.190749082,0.002506701,-0.001410481,0.005621305,-0.004264648
3/26/18 23:40,-0.210203074,-0.054936404,-1.395252259,0.000824443,-0.002836517,0.008727377,-0.004838177
3/26/18 23:41,-0.215454557,0.039674549,-1.415799664,-0.004624961,-0.00392574,0.002146893,-0.006918681
3/26/18 23:42,-0.18699699,0.121827357,-1.43002922,-0.002505178,-0.003226086,-0.000314693,-0.007173515
3/26/18 23:46,-0.159163349,0.508511406,-0.793522015,0.000702469,0.004531842,0.004308725,-0.006634674
3/26/18 23:48,-0.149900669,0.589443961,-0.519229923,0.000369941,0.006854575,0.002916007,-0.009809317
3/26/18 23:51,-0.071046175,0.509199779,-0.533345485,0.003826684,0.006096567,0.00729955,-0.017445761
3/26/18 23:52,-0.072518779,0.455685285,-0.679055628,0.003927132,0.002920817,0.005961738,-0.019685703
3/26/18 23:53,-0.076905838,0.509646771,-0.549556922,0.006482236,0.002316498,0.00608524,-0.018582888
3/26/18 23:55,-0.057771432,0.436478252,-0.63396195,0.012737085,0.004165827,0.006893818,-0.013145499
3/26/18 23:56,-0.156643833,0.317683665,-0.820975894,0.002261229,-0.00022211,0.007656729,-0.012504327
3/26/18 23:57,-0.092503843,0.282562835,-0.70733255,-0.001002379,-0.001050926,0.008772386,-0.01547998
3/26/18 23:58,0.035377344,0.038749917,-1.217386595,-0.004138908,-0.003911755,0.007181168,-0.015772158
3/27/18 0:34,-0.056583692,0.462304867,-0.125842632,-0.001974299,-0.004007983,-0.018664259,-0.013514028
3/27/18 0:35,0.017873871,0.472662478,-0.100642867,-0.004962525,-0.010082109,-0.017175552,-0.016074624
3/27/18 0:42,-0.014132577,-0.384973856,-0.399753785,-0.004871363,-0.015788023,-0.007388744,0.007787846
3/27/18 0:50,0.01012249,-1.169177723,1.293460233,0.007645569,0.006166542,0.008679776,0.019672172
3/27/18 0:52,-0.221128492,-0.893935372,-0.000185318,0.008234158,0.008534014,0.005188103,0.023571191
3/27/18 0:54,-0.151425555,-0.609645024,-0.747118618,0.00387917,0.008412258,3.34717E-05,0.020609478
3/27/18 0:55,-0.165761241,-0.502369842,-0.922649205,-0.001467805,0.004282017,-0.003084818,0.01618448
3/27/18 0:57,-0.075286422,-0.325065435,-1.006064827,0.000297407,-0.000154097,-0.004721746,0.01435874
3/27/18 1:00,-0.003977725,-0.119052701,-1.097204238,0.005758274,0.002497831,-0.000254425,0.022618412
3/27/18 1:03,-0.141064876,-0.082509203,-1.140519795,-0.000594465,-0.005669435,-0.003577799,0.018032105
3/27/18 1:04,-0.170765854,-0.017312461,-1.027709952,-0.001775028,-0.00830889,-0.005824949,0.017151497
3/27/18 1:11,-0.161100579,0.039719085,-0.388997456,-0.000696267,-0.003608212,0.002155334,0.019727576
3/27/18 1:14,-0.101963593,0.184415244,0.003075576,0.002000255,0.002504752,0.005214539,0.019555905
3/27/18 1:15,-0.110853341,-0.089883427,-0.591341786,0.001367179,0.001627331,0.004217997,0.020341633
3/27/18 1:16,-0.133797602,-0.289321457,-1.025776874,-0.002913974,0.000409425,0.008731747,0.018790199
3/27/18 1:17,-0.138570462,-0.276507666,-1.084319588,-0.000740962,0.001642281,0.018424295,0.016317751
3/27/18 1:19,-0.160276455,-0.200763844,-1.063979507,0.00050349,0.00508246,0.019898466,0.015839356
3/27/18 1:21,-0.047067021,-0.079266282,-1.015716375,0.003333111,0.005784418,0.022882559,0.022255646
3/27/18 1:22,-0.055123804,0.12133106,-1.299216933,0.00238501,0.004067024,0.021166276,0.020153393
3/27/18 1:24,-0.12010352,0.169844249,-1.227699594,0.004576666,0.002703016,0.022011066,0.023404032
3/27/18 1:26,-0.075054863,0.223174425,-1.120619619,0.002443163,0.008318916,0.022308845,0.023215579
3/27/18 1:28,-0.314780991,0.3043803,-0.980780324,0.00074002,0.016439766,0.01975428,0.02363226
3/27/18 4:10,0.00381259,-1.130511573,0.489127727,0.001756612,0.004825261,0.009563558,-0.006787895
3/27/18 4:11,-0.003291365,-0.95202302,-0.066602678,0.00600765,0.00448564,0.00815827,-0.00593701
3/27/18 4:13,0.058437103,-0.6796374,-0.586352859,0.004075535,0.006776105,0.004367588,-0.00609436
3/27/18 4:15,0.062690093,-0.596683189,-1.057921502,0.003063268,0.011549494,0.00443795,-0.006375494
3/27/18 4:17,0.061792065,-0.563013676,-0.992389579,0.00209724,0.005860024,0.00076032,-0.015255986
3/27/18 5:01,-0.007816433,-1.689770194,5.237754064,0.002091808,0.007588403,0.006248627,-0.004914562
