,Pos_Change_Signal,acf_value,skew,kurtosis,Y_5,Y_10,Y_20,Y_60
2018-03-15 17:50:00,1,0.180197612,0.080108719,-0.708786065,0.002310391,0.004843173,0.009204336,0.005814938
2018-03-15 17:52:00,1,0.205106539,0.182549434,-0.445039416,0.000254941,0.001771276,0.007322952,0.004384632
2018-03-15 17:53:00,1,0.224381304,0.201919937,-0.482278199,-0.000205335,0.003152686,0.007258231,0.003386791
2018-03-15 17:56:00,1,0.149418929,0.133581078,-0.884375558,0.001223813,0.005050795,0.005054901,0.003929801
2018-03-15 17:57:00,1,0.141517137,0.071803695,-1.028376983,0.001515948,0.006429264,0.006051468,0.006026819
2018-03-15 18:00:00,1,-0.046255569,-0.02247331,-1.199578388,0.002028755,0.004340142,0.003299289,0.005151808
2018-03-15 18:01:00,1,-0.063420058,-0.103431253,-1.172087433,0.003822304,0.005626661,0.003789494,0.00626661
2018-03-15 18:04:00,1,-0.134580538,-0.096545924,-0.792391852,0.001152893,0.000870802,0.001426644,0.002215845
2018-03-15 18:07:00,1,-0.290292176,0.197688168,-0.755521336,0.000632876,-0.000375382,-0.002306176,-0.000497843
2018-03-15 18:11:00,1,-0.312355756,0.167276342,-1.049553123,-0.001790183,-0.001826887,-0.001337499,6.13367E-05
2018-03-15 18:12:00,1,-0.314699776,0.15106255,-1.149353163,-0.00100762,-0.000766934,-0.000701663,0.000346752
2018-03-15 18:13:00,1,-0.307428093,0.123995711,-1.269316768,-0.000856714,-0.000342751,-0.000673097,0.000261307
2018-03-15 18:15:00,1,-0.25305134,-0.010728932,-1.407633323,-0.000351188,-0.000139005,0.000204179,0.0016416
2018-03-15 18:17:00,1,-0.21520757,-0.145485696,-1.511782368,0.000240929,-0.001931519,0.000138841,0.002678808
2018-03-15 18:18:00,1,-0.212694399,-0.244502964,-1.473891089,0.000514404,-0.001110812,8.16773E-05,0.001339508
2018-03-15 18:20:00,1,-0.256138294,-0.465127087,-1.24788565,0.000212258,-0.000522882,-0.000408665,0.001670772
2018-03-15 18:23:00,1,-0.320956332,-0.622640431,-1.307962891,-0.00162438,-0.00033046,-0.000963134,-0.000105963
2018-03-15 18:24:00,1,-0.305970177,-0.771571645,-1.042193589,-0.001555413,0.000620696,-0.000689771,-9.79788E-05
2018-03-15 18:25:00,1,-0.309228466,-0.926873471,-0.692945286,-0.000734984,0.000343232,-0.001719264,-1.22525E-05
2018-03-15 18:26:00,1,-0.277771747,-1.0201503,-0.447263997,0.001091538,0.002567363,-0.002391735,0.00051102
2018-03-15 18:28:00,1,-0.146601788,-1.295464082,0.64043008,0.001296025,0.001193815,-0.001954259,0.001083428
2018-03-15 18:34:00,1,0.106951128,-1.089115941,2.167438544,-0.001746205,-0.001309653,-0.003716968,-0.003280254
2018-03-15 18:36:00,1,0.00491222,-0.313153025,0.073563542,-0.001496512,-0.004946399,-0.003041955,-0.003698463
2018-03-15 18:37:00,1,0.137190044,-0.31841082,0.448944566,-0.000681858,-0.002364047,-0.000163319,-0.00264169
2018-03-15 18:38:00,1,0.206485994,-0.383544236,0.572030725,-0.000530859,-0.00314432,0.000481694,-0.003397499
2018-03-15 19:01:00,1,0.130566085,-0.185368184,-0.930072688,-0.002649169,-0.000574666,-0.00059912,-0.001548745
2018-03-15 19:03:00,1,0.135456788,-0.251026696,-1.083418631,-0.001806909,-0.000122364,-0.000832076,-0.001721255
2018-03-15 19:04:00,1,0.134312899,-0.251436022,-1.130675219,-0.000346735,0.000636361,-0.000885357,0.000175407
2018-03-15 19:05:00,1,0.102725392,-0.245692649,-1.124038314,0.001723478,0.001666306,-0.000126594,0.001678557
2018-03-15 19:07:00,1,0.057908262,-0.179124787,-1.030375765,0.001478426,0.002801658,0.000330808,0.001245635
2018-03-15 19:10:00,1,0.055399374,-0.133879439,-1.042798286,-5.70732E-05,-0.000379129,-0.00292704,-0.000888711
2018-03-15 19:11:00,1,0.032578743,-0.185482057,-1.140655575,0.000636166,-2.44679E-05,-0.006068045,-0.000734038
2018-03-15 19:12:00,1,0.010116963,-0.237812828,-1.218987466,0.001321279,-0.000856384,-0.004909937,-0.00156596
2018-03-15 19:14:00,1,0.012760961,-0.294584301,-1.329845901,0.000260905,-0.00152075,-0.004080717,-0.003057644
2018-03-15 19:17:00,1,0.01672982,-0.412647508,-1.282295548,-0.00217479,-0.002463947,-0.00516818,-0.003583923
2018-03-15 19:19:00,1,0.07362628,-0.649004108,-0.942889143,-0.00178119,-0.001565022,-0.005143542,-0.002037789
2018-03-15 19:21:00,1,0.141656583,-0.852206934,-0.479365669,-0.001953404,-0.006043725,-0.005150624,-0.001239739
2018-03-15 19:22:00,1,0.141183273,-0.967563149,-0.034285123,-0.000289788,-0.004057027,-0.004951042,-0.000293869
2018-03-15 19:23:00,1,0.176519622,-1.077752683,0.526230231,-0.000436795,-0.003445539,-0.003094307,0.000542932
2018-03-15 20:05:00,1,0.159744474,0.668675393,0.382193639,-0.000843906,-0.003159551,-0.000688986,-0.033597078
2018-03-15 20:07:00,1,0.115894972,0.517433899,-0.439315469,-0.001333823,-0.002035405,0.002626856,-0.028764888
2018-03-15 20:09:00,1,0.088082483,0.348014435,-0.980870044,-0.002244145,-0.000962872,0.001113831,-0.0275561
2018-03-15 20:10:00,1,0.08749703,0.226408619,-1.148797752,-0.002317601,-0.001424019,0.002958206,-0.027023719
2018-03-15 20:11:00,1,0.053296739,0.107637405,-1.267780083,-0.001738499,-0.000530528,0.001309996,-0.026681304
2018-03-15 20:12:00,1,0.014276118,-0.004879615,-1.234304406,-0.00070252,0.000416611,0.00223826,-0.025119163
2018-03-15 20:13:00,1,0.040071725,-0.095310807,-1.139601577,0.0013779,0.002142492,0.003577471,-0.025579066
2018-03-15 20:14:00,1,0.058817005,-0.173175654,-0.98002536,0.001284155,0.002114251,0.00377428,-0.027806016
2018-03-15 20:18:00,1,0.064476311,-0.389224273,-0.919314564,0.00076354,0.002850003,-0.002078461,-0.029251323
2018-03-15 20:19:00,1,0.104496905,-0.470187032,-0.900975444,0.000829032,0.002078705,-0.002466839,-0.030016662
2018-03-15 20:23:00,1,-0.022430525,-0.892682223,-0.349024758,0.002084872,0.001431911,-0.009310524,-0.036817939
2018-03-15 20:27:00,1,-0.028059989,-0.717780333,1.157005664,-0.001720883,-0.001550015,-0.021814128,-0.037607199
2018-03-15 20:28:00,1,-0.014242622,-0.6122164,1.469449284,-0.000651602,-0.004914458,-0.020776841,-0.035922804
2018-03-15 20:30:00,1,-0.273105527,0.414233493,0.227847474,-0.002221264,-0.012082699,-0.028384336,-0.038461226
2018-03-15 20:34:00,1,-0.12411644,0.310337037,-0.535009768,-0.004941481,-0.012681641,-0.028618223,-0.036936696
2018-03-15 20:37:00,1,-0.103189236,0.164996166,-0.599603829,-0.011429247,-0.020295571,-0.027784845,-0.035330837
2018-03-15 20:38:00,1,-0.131564658,0.081672979,-0.675926704,-0.006489119,-0.015940723,-0.023633102,-0.032585366
2018-03-15 21:05:00,-1,-0.046414098,0.516023689,-1.122400513,0.005952236,0.004568545,-0.005332444,0.001383523
2018-03-15 21:06:00,-1,-0.077114137,0.597369594,-0.962347553,0.004963868,0.003526839,-0.005637886,0.001188254
2018-03-15 21:08:00,-1,-0.022326893,0.783883737,-0.565005516,0.001681244,-0.000718732,-0.004757922,-0.002963361
2018-03-15 21:09:00,-1,-0.127176252,0.791984707,-0.640885377,-0.002500566,-0.003490724,-0.008143623,-0.003771995
2018-03-15 21:10:00,-1,-0.048014165,0.860325163,-0.487199421,-0.001375504,-0.007573829,-0.008831744,-0.003438761
2018-03-15 21:11:00,-1,0.029216488,0.871959165,-0.55389795,-0.001429931,-0.008285247,-0.007014812,-0.003937425
2018-03-15 21:14:00,-1,0.081534619,1.358355012,1.258672395,-0.000992639,-0.009817035,-0.005652997,-0.00246898
2018-03-15 21:15:00,-1,0.042316659,1.476089794,2.058017285,-0.006206862,-0.009855961,-0.005488767,-0.005673372
2018-03-15 21:22:00,-1,-0.041645299,-1.24992095,1.476927905,0.004164379,0.004253521,0.003018266,0.013014914
2018-03-15 21:24:00,-1,0.096068662,-1.12362357,0.590815298,0.004201074,0.004205322,0.004056649,0.014204642
2018-03-15 21:25:00,-1,0.190211693,-0.997180418,0.049423974,0.002413236,0.004410666,0.003842516,0.013007723
2018-03-15 21:26:00,-1,0.230252297,-0.83130236,-0.424961042,0.003572261,0.003292582,0.002356082,0.01117427
2018-03-15 21:27:00,-1,0.198805577,-0.687094283,-0.686295789,8.87724E-05,0.000811633,-0.002544809,0.009481738
2018-03-15 21:30:00,-1,0.201230655,-0.307252081,-1.074239596,0.001992621,0.000355402,-0.00714189,0.008563329
2018-03-15 21:32:00,-1,0.186477049,-0.159484818,-1.084289767,0.000722797,-0.001230023,-0.009041301,0.007451824
2018-03-15 21:34:00,-1,0.240568124,-0.048840877,-1.096134929,-9.72903E-05,-0.00014805,-0.008612303,0.004014281
2018-03-15 21:39:00,-1,0.242136064,0.278391702,-1.075241991,-5.07651E-05,-0.009958415,-0.000334203,0.00830855
2018-03-15 21:40:00,-1,0.243185027,0.407275092,-0.941964294,0.001070057,-0.007494629,-0.003971646,0.007426788
2018-03-15 21:43:00,-1,0.261852474,0.745958968,-0.02739569,-0.004630975,-0.009185249,7.61924E-05,0.009464791
2018-03-15 21:44:00,-1,0.297250639,0.716212359,0.048088899,-0.009908153,-0.008465505,0.000875742,0.011194267
2018-03-15 21:49:00,-1,0.270144591,-1.273508697,4.265373843,0.001457084,0.009721017,0.014604857,0.026889659
2018-03-15 21:53:00,-1,0.036230972,-1.278142891,0.457964814,0.002114545,0.009347299,0.015729895,0.023445231
2018-03-15 21:54:00,-1,-0.000589145,-1.16786923,-0.046396549,0.008251909,0.009421001,0.011917054,0.023138627
2018-03-15 21:57:00,-1,-0.066042368,-0.823193358,-1.0899398,0.009565271,0.014307321,0.014644819,0.025859298
2018-03-15 21:58:00,-1,-0.050299864,-0.693796745,-1.351733956,0.007217493,0.011275829,0.014456301,0.025647038
2018-03-15 22:00:00,-1,-0.0888957,-0.625884459,-1.388932296,0.007974795,0.009091582,0.010620264,0.021410213
2018-03-15 22:01:00,-1,-0.140407116,-0.591309491,-1.392879432,0.007500975,0.007318476,0.010918604,0.019119218
2018-03-16 01:00:00,1,-0.140429849,-0.762036091,-0.541999735,-0.000518226,-0.001912502,-0.000765001,-0.000974924
2018-03-16 01:01:00,1,-0.171796777,-0.675451952,-1.032997552,-0.00120177,-0.00190143,0.001366396,0.001181191
2018-03-16 01:03:00,1,-0.177769181,-0.960991222,-0.330958937,-0.001510344,-0.001098971,0.00065023,0.000691384
2018-03-16 01:05:00,1,-0.2002991,-1.236093746,0.670177787,-0.001394999,-0.00048969,0.000888849,0.000868109
2018-03-16 01:07:00,1,-0.168730749,-1.424210993,2.047738529,-0.001835246,-0.000193383,-8.65698E-05,0.000987488
2018-03-16 01:18:00,1,0.220635516,-0.214793593,-1.047328605,0.000213906,0.000230196,0.002550422,0.001665837
2018-03-16 01:21:00,1,0.265318354,-0.056179688,-0.602238479,-0.001467446,0.000534304,0.00237971,0.000152071
2018-03-16 01:22:00,1,0.139386721,0.009697612,-0.704396023,-0.000998919,0.000435907,0.002696835,0.002318643
2018-03-16 01:24:00,1,0.096850541,0.100719384,-0.724915161,-8.63004E-05,0.002827202,0.002724792,0.00125752
2018-03-16 01:25:00,1,0.100707917,0.108790879,-0.842460049,-0.000333022,0.002162589,0.003046537,0.001331924
2018-03-16 01:29:00,1,0.023375942,-0.079126261,-0.785491313,0.002913754,0.002293159,0.000525903,0.000731562
2018-03-16 01:31:00,1,0.049419423,-0.083511649,-0.797277349,0.001877282,0.00184442,0.000271117,0.000455806
2018-03-16 01:34:00,1,0.145355242,0.953613282,1.435200723,-0.000618792,-0.000102121,-0.002204702,0.000127201
2018-03-16 01:37:00,1,-0.144546803,0.67142149,-0.219937017,-0.000221172,-0.000819763,-0.004389831,0.003832556
2018-03-16 01:43:00,1,-0.209535576,0.160991018,-1.241636849,-0.002212362,-0.002241041,-0.003785598,0.000114715
2018-03-16 01:44:00,1,-0.204407306,0.139865253,-1.394873761,-0.002279025,-0.002102795,-0.004250181,0.000122787
2018-03-16 01:45:00,1,-0.218265336,0.069816594,-1.479501562,-0.002283086,-0.001992065,-0.003057942,0.000692714
2018-03-16 01:46:00,1,-0.229365623,-0.053014857,-1.482484174,-0.001897642,-0.00413156,-0.003106827,-0.000573687
2018-03-16 01:47:00,1,-0.230777817,-0.163838611,-1.411719081,-0.001993494,-0.003572997,-0.002018107,0.000406116
2018-03-16 01:48:00,1,-0.224116329,-0.2466703,-1.27234941,-2.87424E-05,-0.002361144,-0.001289464,8.2121E-05
2018-03-16 01:49:00,1,-0.222439638,-0.303163079,-1.115026801,0.000176633,-0.001634716,-0.000542057,0.000193228
2018-03-16 02:13:00,1,0.195369029,0.308053086,-0.866392076,-0.001492787,-0.001041556,-0.000168125,0.000262439
2018-03-16 02:14:00,1,0.268947542,0.359474006,-0.639577146,-0.000250692,0.000640694,0.00233689,0.001047288
2018-03-16 02:17:00,1,0.217713518,0.130105683,-0.404329845,0.000800387,-0.000192914,0.005237407,0.000184541
2018-03-16 02:18:00,1,0.18278399,-0.11087172,-0.597996291,0.000451906,0.001125248,0.006805038,0.000920075
2018-03-16 02:20:00,1,0.171648743,-0.172129092,-0.47750766,-4.5163E-05,0.000759725,0.003863493,-0.001412207
2018-03-16 02:22:00,1,0.135648366,-0.031291807,-0.539801345,-0.000992507,-8.36659E-06,0.00307185,-0.002981786
2018-03-16 02:24:00,1,0.197158975,-0.126262904,-0.74177885,-0.000611553,0.00169511,0.001588396,-0.001399594
2018-03-16 02:25:00,1,0.184749084,-0.128586151,-0.75075076,0.000804924,0.001909416,0.002406232,-0.001137339
2018-03-16 02:28:00,1,0.277839317,-0.21953974,-0.748647068,0.000201168,0.005673406,-0.000873589,-0.002116534
2018-03-16 02:30:00,1,0.222085055,-0.301693431,-0.489718608,0.001103603,0.003101413,-0.004287232,-0.000853344
2018-03-16 02:34:00,1,0.297752224,-0.08439657,-0.013479922,0.004601258,-0.000106533,-0.004162996,-0.002462724
2018-03-16 02:39:00,1,0.400595141,1.838464009,2.670399261,-0.004686229,-0.006884632,-0.007753389,-0.005905751
2018-03-16 02:40:00,1,0.393343574,1.670288191,1.889261704,-0.001496751,-0.0073658,-0.005991584,-0.003492637
2018-03-16 02:42:00,1,0.212867407,1.337573656,0.71777936,-0.002878614,-0.007445538,-0.00576099,-0.004419894
2018-03-16 02:43:00,1,0.137880083,1.260583258,0.56472751,-0.00224488,-0.005812929,-0.004694586,-0.001986965
2018-03-16 02:45:00,1,0.179562705,1.144598593,0.361978818,-0.005877847,-0.005513298,-0.004550887,-0.00148687
2018-03-16 02:47:00,1,0.178375565,1.149888521,0.468725876,-0.004580108,-0.002763581,-0.002603661,-0.000245867
2018-03-16 03:15:00,1,0.37080816,0.201472536,-1.154955113,-0.001854968,-0.001625313,-0.001428161,0.001259737
2018-03-16 03:18:00,1,0.331312233,0.057216491,-1.173619282,-0.001928395,-0.001911983,0.000562107,0.002293559
2018-03-16 03:19:00,1,0.18861039,0.036564914,-1.123740571,-0.001321878,-0.00073507,0.000439039,0.002376458
2018-03-16 03:21:00,1,0.084139778,0.182412686,-1.016940373,0.000415219,0.001726654,0.001845876,0.003749306
2018-03-16 03:32:00,1,0.341613956,0.311298048,-0.988825996,0.001487325,0.000431406,0.003397839,-0.004268869
2018-03-16 03:34:00,1,0.263611627,0.228276023,-0.86721856,0.001133849,0.001680153,0.003713228,-0.003976111
2018-03-16 03:41:00,1,0.02857523,0.006933829,-1.080273318,0.000603216,0.002876558,-0.0036275,-0.003648018
2018-03-16 03:44:00,1,-0.044851821,-0.006820544,-1.084470276,-7.79126E-05,0.002029664,-0.005285919,-0.004039317
2018-03-16 03:46:00,1,-0.145016341,-0.081842959,-1.212277412,0.002271972,0.000319881,-0.006286884,-0.003867274
2018-03-16 03:48:00,1,-0.097171664,-0.066450236,-1.321661009,0.002255252,-0.002074517,-0.005420247,-0.003411169
2018-03-16 03:50:00,1,-0.059788299,0.834726571,1.391305774,-0.000486789,-0.005338482,-0.007077015,-0.006275245
2018-03-16 03:51:00,1,-0.096952211,0.943687628,1.022988022,-0.001947667,-0.006485403,-0.002495959,-0.006301275
2018-03-16 03:53:00,1,-0.225055208,0.798641299,0.189117311,-0.004320026,-0.007212315,-0.00274518,-0.005968672
2018-03-16 03:54:00,1,-0.232912195,0.774190865,-0.172806268,-0.004337735,-0.007300765,-0.001244077,-0.00586844
2018-03-16 03:55:00,1,-0.20015996,0.663868533,-0.500999685,-0.004854056,-0.009601375,-0.001485798,-0.006977982
2018-03-16 03:56:00,1,-0.224693219,0.588046368,-0.520601353,-0.004546591,-0.006604652,0.000483767,-0.003755345
2018-03-16 03:57:00,1,-0.133301773,0.624827537,-0.457727983,-0.004645214,-0.004279524,0.003425262,-0.00185227
2018-03-16 03:58:00,1,-0.076961561,0.633785938,-0.44460821,-0.002904839,-0.003352685,0.003689597,-0.004433269
2018-03-16 04:25:00,1,0.018930936,-0.515686485,-1.275353391,-0.008282754,-0.007771067,-0.006678452,-0.013438748
2018-03-16 04:26:00,1,0.012431872,-0.512827128,-1.243028658,-0.004634985,-0.006013175,-0.003691581,-0.007030574
2018-03-16 04:28:00,1,-0.042068288,-0.371304102,-1.284557718,-0.003499471,-0.002579543,-0.001614104,-0.007586486
2018-03-16 04:29:00,1,-0.117049551,-0.288563609,-1.404468952,-0.001210809,0.000296894,2.91622E-05,-0.007698001
2018-03-16 05:16:00,-1,-0.058320212,-0.20192224,-1.745276305,0.001683298,0.011164733,0.002084282,-0.001670767
2018-03-16 05:18:00,-1,-0.061776395,0.049385297,-1.792470639,0.009279483,0.008995502,0.002564178,-0.002271845
2018-03-16 05:20:00,-1,-0.063548708,0.302131288,-1.684080893,0.006529726,0.003907816,0.003870073,-0.001456914
2018-03-16 05:21:00,-1,-0.070796636,0.438365628,-1.554360976,0.009465502,0.002939612,0.001471974,-0.002552145
2018-03-16 05:22:00,-1,-0.046701253,0.564867539,-1.364256503,0.00645142,0.001377726,0.000757375,-0.004487141
2018-03-16 05:36:00,-1,-0.12439683,0.919062965,0.103764795,0.001071235,-0.002396732,-0.002434413,-0.004689258
2018-03-16 05:39:00,-1,-0.109554058,0.946930243,0.131631946,0.002046048,-0.004220421,0.002083212,-0.004166258
2018-03-16 05:41:00,-1,-0.029188767,1.036378641,0.162803793,-0.003464256,-0.001769769,-0.000524635,-0.005979173
2018-03-16 05:43:00,-1,-0.018662131,0.976884605,0.158142185,-0.007378938,-0.005199364,-0.003140416,-0.007462294
2018-03-16 05:48:00,-1,0.009976622,0.358944013,0.126221524,0.002195776,0.005925243,0.00457593,-0.000310258
2018-03-16 05:49:00,-1,0.026640932,0.291938311,0.007739292,0.000158995,0.00633035,0.002765679,-0.000732382
2018-03-16 05:50:00,-1,-0.013690368,0.293290023,0.020569535,0.000192068,0.003311079,0.000171191,-0.003160765
2018-03-16 05:52:00,-1,-0.07287588,0.260210167,-0.049758989,0.004106398,0.003290973,0.001062144,-0.000464332
2018-03-16 05:54:00,-1,-0.075841312,0.277436509,-0.377378016,0.006170374,0.002731604,0.00133451,-0.001070955
2018-03-16 05:56:00,-1,-0.009954668,0.501330589,0.163375599,0.002987724,0.00161303,-0.001316029,-0.004040347
2018-03-16 05:58:00,-1,0.109396035,0.368858929,0.472817375,-0.001645463,-0.001341365,-0.00476976,-0.007631616
2018-03-16 06:07:00,-1,0.259933012,-0.382395588,-0.651002034,-0.00030902,-0.001987915,0.000947939,-0.001236078
2018-03-16 06:10:00,-1,0.267677297,-0.191757305,-0.612514261,-0.002575937,-0.001540286,0.000346497,-0.001077064
2018-03-16 06:12:00,-1,0.238240367,-0.050222599,-0.46094576,-0.001679414,-0.000919158,0.000969285,0.00155393
2018-03-16 06:15:00,-1,0.272896675,0.128369578,-0.059727068,0.001038326,0.001686736,-0.000841275,0.002984058
2018-03-16 06:19:00,-1,0.264833444,0.191452192,-0.346369671,0.001109413,0.003424528,0.000623783,0.002721202
2018-03-16 06:20:00,-1,0.240742611,0.365545394,-0.340335655,0.000647737,0.001889694,-0.001049625,0.00138378
2018-03-16 06:22:00,-1,0.3787701,0.429741432,-0.323569928,0.002178507,0.00189018,-0.002102913,0.004787498
2018-03-16 06:24:00,-1,0.396912201,0.514341346,-0.225830517,0.00231255,-0.000853092,-0.002274913,0.00403128
2018-03-16 06:25:00,-1,0.377090775,0.502121201,-0.17484708,0.001241152,-0.002523755,-0.001077861,0.003764907
2018-03-16 06:26:00,-1,0.219905659,0.501633251,-0.058104066,0.001441571,-0.002360393,-0.001483017,0.003279884
2018-03-16 06:27:00,-1,0.217551512,0.463892773,-0.120989732,-0.0002877,-0.006057724,-0.003287525,0.002386376
2018-03-16 06:35:00,-1,0.046368652,-0.474680927,-1.062000532,0.000829584,0.001449552,-8.21039E-06,0.004607871
2018-03-16 06:37:00,-1,0.051981857,-0.790726305,0.388073487,0.001796493,0.002787082,9.23431E-05,0.006946718
2018-03-16 06:38:00,-1,0.10249056,-0.723955052,0.030569423,0.000599639,0.000373202,-0.001069118,0.006629739
2018-03-16 06:44:00,-1,-0.126872936,-0.049892238,-0.727565646,0.001005759,0.000825698,0.000615962,0.009112018
2018-03-16 06:48:00,-1,-0.148044042,0.135517452,-0.660686094,0.001152721,-0.001441782,0.003299046,0.011573487
2018-03-16 06:50:00,-1,-0.118376231,0.190206995,-0.75605091,-9.21497E-05,-0.001516114,0.002261856,0.009583567
2018-03-16 06:51:00,-1,-0.107858999,0.198927314,-0.774229939,-0.001871812,-0.001009187,0.003484,0.010766061
2018-03-16 06:58:00,-1,-0.186885754,0.5933665,-0.376550576,0.001775655,0.004747672,0.005536852,0.014096095
2018-03-16 07:00:00,-1,-0.185947451,0.744051823,0.219489011,0.001702995,0.003783706,0.004706602,0.011561203
2018-03-16 07:01:00,-1,-0.186199526,0.812386451,0.685171041,0.00256953,0.004497726,0.005239662,0.010340997
2018-03-16 07:03:00,-1,-0.130929905,0.55417385,1.264329823,0.00296675,0.004668022,0.005715603,0.009587463
2018-03-16 07:04:00,-1,-0.196392223,-0.195320532,-0.297634605,0.001918629,0.003728182,0.005701098,0.009780803
2018-03-16 09:29:00,1,0.33146153,1.324569638,0.523784362,-0.006825399,-0.005324865,-0.003820439,0.003520008
2018-03-16 09:30:00,1,0.349351336,1.154527684,-0.096680673,-0.003949036,-0.004379547,-0.001637048,0.005253734
2018-03-16 09:31:00,1,0.298402527,0.985943439,-0.604142692,-0.002034961,-0.002372601,-0.000472111,0.0076228
2018-03-16 09:32:00,1,0.261475158,0.826718469,-0.982515239,0.001570025,-0.000285459,0.001264013,0.009681142
2018-03-16 09:33:00,1,0.295171239,0.675767105,-1.269961916,0.001166503,-0.001509486,0.001081002,0.010332745
2018-03-16 09:37:00,1,0.318265385,0.150630328,-1.847994237,-0.001852576,0.000879465,-0.001547369,0.006201039
2018-03-16 09:38:00,1,0.311372748,0.024669651,-1.888793789,-0.002672871,0.001055458,-0.001022699,0.007415751
2018-03-16 09:39:00,1,0.316180582,-0.103586271,-1.884814252,-0.001908295,0.00151248,0.000843819,0.006417522
2018-03-16 09:42:00,1,0.269094786,-0.502363159,-1.614033168,0.002737111,0.001549915,0.00187641,0.006094253
2018-03-16 09:47:00,1,0.223651698,-1.331915043,0.25978792,-0.001183956,-0.002424701,-0.000288992,0.004694329
2018-03-16 09:48:00,1,0.223887544,-1.554610145,1.084066471,-0.001139657,-0.002075966,0.000964475,0.005165087
2018-03-16 09:50:00,1,0.20840483,-2.088483642,3.783117177,-0.003333184,-0.001322628,0.004016718,0.004578326
2018-03-16 09:51:00,1,0.220265958,-2.397705173,6.054299572,-0.002940034,-0.000240239,0.001702031,0.005659863
2018-03-16 09:52:00,1,0.132253212,-2.529044055,8.289258986,-0.001242216,0.00032599,0.001498968,0.006300845
2018-03-16 09:53:00,1,0.22956247,-1.637676137,4.894288089,-0.000937378,0.001479169,0.001707361,0.006531979
2018-03-16 09:54:00,1,0.213224466,-0.40734515,0.970974566,0.001603395,0.002901094,0.003186715,0.008246287
2018-03-16 10:05:00,1,0.050859075,-0.16670574,-1.151100716,0.003436845,-0.001370834,0.002659996,0.005413377
2018-03-16 10:10:00,1,0.009325874,0.756540245,1.166508907,-0.004791212,-0.001532163,0.002873819,0.000486401
2018-03-16 10:11:00,1,0.012806449,0.614069517,0.795412599,-0.000300804,0.002304812,0.006385835,0.003585264
2018-03-16 10:12:00,1,-0.217478553,0.496598553,0.728182617,0.00037414,0.002631183,0.006897197,0.006681497
2018-03-16 10:14:00,1,-0.155510149,0.275012138,0.754576574,0.002253306,0.002049939,0.007028362,0.005100443
2018-03-16 10:19:00,1,-0.07561953,0.284503396,0.621505918,-0.00020291,0.004187894,0.001724733,-0.000353063
2018-03-16 10:21:00,1,-0.083781691,0.186849541,-0.095188809,0.001139617,0.004071638,-0.000121667,0.000377169
2018-03-16 10:23:00,1,-0.089986208,0.10050828,-0.577489551,0.002793104,0.00404169,0.001236263,-0.00071364
2018-03-16 10:29:00,1,-0.129312637,0.590350162,-0.262748877,0.000574022,-0.002452889,-0.001943689,-0.000824419
2018-03-16 10:33:00,1,-0.150049528,0.593762098,-0.88900904,-0.001724027,-0.002794134,-0.002684959,-0.003791243
2018-03-16 10:34:00,1,-0.150421168,0.501418895,-1.086161954,-0.003025175,-0.002455683,-0.001971008,-0.003457343
2018-03-16 10:35:00,1,-0.149865574,0.371132312,-1.244440645,-0.002449831,-0.001778593,-0.001160234,-0.0032341
2018-03-16 10:36:00,1,-0.145297273,0.244065068,-1.345707442,-0.003214212,-0.001358459,-0.001148222,-0.000582359
2018-03-16 10:38:00,1,-0.089346988,0.018781045,-1.368304674,-0.001071956,-0.001180996,-0.005383237,-0.000485341
2018-03-16 10:39:00,1,-0.09603655,-0.047143947,-1.273973774,0.00057122,0.000510452,-0.005226219,0.000773781
2018-03-16 10:40:00,1,0.249739231,-0.117770765,-1.142590216,0.000672886,0.00036473,-0.000672724,0.00201801
2018-03-16 10:47:00,1,0.223287436,-0.197817179,-0.799347285,0.000413161,-0.000429195,-0.000291529,0.008669092
2018-03-16 11:07:00,1,-0.186129467,-2.124656469,5.536968135,0.002584022,-0.000712672,-0.000870629,0.006140251
2018-03-16 11:09:00,1,-0.182397068,-2.230324862,5.948461904,0.000996642,-0.002191284,0.001514974,0.005764354
2018-03-16 11:12:00,1,-0.185638382,-1.874293508,5.341393893,-0.003288196,-0.005029329,-0.002657995,0.000303143
2018-03-16 11:14:00,1,-0.165216492,-2.125122242,6.285074968,-0.003184752,-0.001622726,-0.001545839,0.001015721
2018-03-16 11:16:00,1,-0.120337873,-2.090894287,6.074351321,-0.002095596,-0.00190141,4.02937E-05,-0.001840727
2018-03-16 11:17:00,1,-0.111885624,-2.025140371,5.834156168,-0.001746877,-0.00015807,0.001710399,0.0025168
2018-03-16 11:29:00,1,0.140996428,-0.715706518,1.134390671,-0.002062587,-0.000857294,0.007709016,0.004748528
2018-03-16 11:30:00,1,0.120338405,-0.816055311,1.958899122,-0.001482201,0.00132005,0.008544932,0.005908557
2018-03-16 11:32:00,1,0.07082697,-0.037518774,0.00538047,0.001077438,0.004184185,0.007728226,0.003017636
2018-03-16 11:33:00,1,0.05654472,-0.079432535,0.261865193,0.001588736,0.01124274,0.007222103,0.005074229
2018-03-16 11:34:00,1,0.03433748,-0.116119958,0.358226069,0.001207783,0.014319122,0.0062902,0.003765042
2018-03-16 11:36:00,1,0.034982412,0.009389441,0.16986825,0.001533365,0.007435588,0.005526003,0.002613484
2018-03-16 11:37:00,1,0.003715978,0.001361497,0.211567233,0.003103404,0.007958794,0.006603331,0.002605726
